Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,25,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
2,t02,Aperiodic,8,0.000000,0.005400,0.005400,0.150000,0.150000,0.270000,0.150000,HARD,,
3,t03,Aperiodic,6,0.000000,0.000400,0.000800,0.170000,0.170000,0.290000,0.170000,HARD,,
4,t04,Aperiodic,2,0.000000,0.005500,0.005500,0.520000,0.520000,0.880000,0.520000,HARD,,
5,t05,Periodic,24,0.000000,0.000500,0.000500,0.010000,,,0.010000,HARD,,
6,t06,Periodic,18,0.000000,0.000700,0.000700,0.030000,,,0.030000,HARD,,
7,t07,Aperiodic,10,0.000000,0.008900,0.008900,0.120000,0.120000,0.220000,0.120000,HARD,,
8,t08,Periodic,13,0.000000,0.005400,0.005400,0.090000,,,0.090000,HARD,,
9,t09,Aperiodic,11,0.000000,0.003300,0.003300,0.110000,0.110000,0.190000,0.110000,HARD,,
10,t10,Periodic,23,0.000000,0.001000,0.001000,0.010000,,,0.010000,HARD,,
11,t11,Aperiodic,5,0.000000,0.001700,0.001700,0.200000,0.200000,0.340000,0.200000,HARD,,
12,t12,Aperiodic,22,0.000000,0.000600,0.001000,0.010000,0.010000,0.030000,0.010000,HARD,,
13,t13,Aperiodic,17,0.000000,0.000500,0.000500,0.030000,0.030000,0.070000,0.030000,HARD,,
14,t14,Periodic,19,0.000000,0.000100,0.000100,0.020000,,,0.020000,HARD,,
15,t15,Aperiodic,12,0.000000,0.017100,0.017100,0.100000,0.100000,0.180000,0.100000,HARD,,
16,t16,Aperiodic,9,0.000000,0.015800,0.015800,0.140000,0.140000,0.240000,0.140000,HARD,,
17,t17,Aperiodic,7,0.000000,0.003400,0.003400,0.160000,0.160000,0.280000,0.160000,HARD,,
18,t18,Periodic,21,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
19,t19,Aperiodic,3,0.000000,0.003600,0.003600,0.420000,0.420000,0.700000,0.420000,HARD,,
20,t20,Periodic,20,0.000000,0.001200,0.001200,0.010000,,,0.010000,HARD,,
21,t21,Periodic,15,0.000000,0.002700,0.002700,0.040000,,,0.040000,HARD,,
22,t22,Periodic,16,0.000000,0.000500,0.000500,0.030000,,,0.030000,HARD,,
23,t23,Periodic,14,0.000000,0.000300,0.000300,0.060000,,,0.060000,HARD,,
24,t24,Aperiodic,1,0.000000,0.006000,0.006000,0.610000,0.610000,1.030000,0.610000,HARD,,
25,t25,Periodic,4,0.000000,0.005600,0.005600,0.360000,,,0.360000,HARD,,

