Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,11,0.000000,0.033900,0.033900,0.060000,0.060000,0.100000,0.060000,HARD,,
2,t02,Periodic,25,0.000000,0.000600,0.000600,0.010000,,,0.010000,HARD,,
3,t03,Periodic,17,0.000000,0.001700,0.001700,0.020000,,,0.020000,HARD,,
4,t04,Periodic,24,0.000000,0.000700,0.000700,0.010000,,,0.010000,HARD,,
5,t05,Periodic,23,0.000000,0.009400,0.009400,0.010000,,,0.010000,HARD,,
6,t06,Aperiodic,22,0.000000,0.001100,0.001100,0.010000,0.010000,0.030000,0.010000,HARD,,
7,t07,Aperiodic,1,0.000000,0.249600,0.249600,0.550000,0.550000,0.930000,0.550000,HARD,,
8,t08,Periodic,21,0.000000,0.006600,0.006600,0.010000,,,0.010000,HARD,,
9,t09,Periodic,10,0.000000,0.044000,0.044000,0.060000,,,0.060000,HARD,,
10,t10,Aperiodic,3,0.000000,0.037300,0.037300,0.430000,0.430000,0.730000,0.430000,HARD,,
11,t11,Aperiodic,14,0.000000,0.016400,0.016400,0.040000,0.040000,0.080000,0.040000,HARD,,
12,t12,Aperiodic,7,0.000000,0.004000,0.004000,0.170000,0.170000,0.290000,0.170000,HARD,,
13,t13,Aperiodic,16,0.000000,0.005400,0.005400,0.020000,0.020000,0.040000,0.020000,HARD,,
14,t14,Aperiodic,5,0.000000,0.040000,0.040000,0.300000,0.300000,0.520000,0.300000,HARD,,
15,t15,Periodic,20,0.000000,0.002100,0.003700,0.010000,,,0.010000,HARD,,
16,t16,Periodic,19,0.000000,0.008300,0.008300,0.010000,,,0.010000,HARD,,
17,t17,Periodic,15,0.000000,0.001100,0.001100,0.020000,,,0.020000,HARD,,
18,t18,Aperiodic,12,0.000000,0.016500,0.016500,0.050000,0.050000,0.090000,0.050000,HARD,,
19,t19,Periodic,18,0.000000,0.000400,0.000400,0.010000,,,0.010000,HARD,,
20,t20,Periodic,6,0.000000,0.114500,0.114500,0.230000,,,0.230000,HARD,,
21,t21,Aperiodic,4,0.000000,0.201600,0.201600,0.320000,0.320000,0.540000,0.320000,HARD,,
22,t22,Aperiodic,2,0.000000,0.334000,0.334000,0.500000,0.500000,0.840000,0.500000,HARD,,
23,t23,Aperiodic,9,0.000000,0.064800,0.064800,0.090000,0.090000,0.150000,0.090000,HARD,,
24,t24,Periodic,13,0.000000,0.015700,0.026300,0.040000,,,0.040000,HARD,,
25,t25,Aperiodic,8,0.000000,0.014300,0.014300,0.090000,0.090000,0.150000,0.090000,HARD,,

