Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,25,0.000000,0.004800,0.004800,0.010000,,,0.010000,HARD,,
2,t02,Periodic,13,0.000000,0.015500,0.015500,0.060000,,,0.060000,HARD,,
3,t03,Aperiodic,11,0.000000,0.024100,0.024100,0.090000,0.090000,0.170000,0.090000,HARD,,
4,t04,Periodic,9,0.000000,0.013000,0.013000,0.120000,,,0.120000,HARD,,
5,t05,Periodic,24,0.000000,0.004300,0.004300,0.010000,,,0.010000,HARD,,
6,t06,Aperiodic,12,0.000000,0.029900,0.029900,0.060000,0.060000,0.120000,0.060000,HARD,,
7,t07,Aperiodic,18,0.000000,0.029000,0.029000,0.030000,0.030000,0.050000,0.030000,HARD,,
8,t08,Aperiodic,10,0.000000,0.031400,0.031400,0.110000,0.110000,0.190000,0.110000,HARD,,
9,t09,Periodic,23,0.000000,0.001800,0.001800,0.010000,,,0.010000,HARD,,
10,t10,Periodic,7,0.000000,0.050600,0.084400,0.130000,,,0.130000,HARD,,
11,t11,Aperiodic,1,0.000000,0.209100,0.209100,0.750000,0.750000,1.250000,0.750000,HARD,,
12,t12,Periodic,22,0.000000,0.002800,0.002800,0.010000,,,0.010000,HARD,,
13,t13,Aperiodic,5,0.000000,0.095200,0.095200,0.170000,0.170000,0.290000,0.170000,HARD,,
14,t14,Aperiodic,17,0.000000,0.014900,0.014900,0.030000,0.030000,0.050000,0.030000,HARD,,
15,t15,Aperiodic,8,0.000000,0.005100,0.005100,0.120000,0.120000,0.220000,0.120000,HARD,,
16,t16,Periodic,21,0.000000,0.009500,0.009500,0.010000,,,0.010000,HARD,,
17,t17,Periodic,15,0.000000,0.013800,0.013800,0.040000,,,0.040000,HARD,,
18,t18,Aperiodic,4,0.000000,0.101200,0.101200,0.180000,0.180000,0.300000,0.180000,HARD,,
19,t19,Aperiodic,2,0.000000,0.346300,0.346300,0.600000,0.600000,1.020000,0.600000,HARD,,
20,t20,Periodic,20,0.000000,0.001100,0.001100,0.010000,,,0.010000,HARD,,
21,t21,Periodic,16,0.000000,0.020500,0.020500,0.030000,,,0.030000,HARD,,
22,t22,Aperiodic,6,0.000000,0.011000,0.018400,0.150000,0.150000,0.250000,0.150000,HARD,,
23,t23,Periodic,3,0.000000,0.015100,0.015100,0.390000,,,0.390000,HARD,,
24,t24,Aperiodic,19,0.000000,0.004700,0.004700,0.020000,0.020000,0.040000,0.020000,HARD,,
25,t25,Aperiodic,14,0.000000,0.009800,0.009800,0.040000,0.040000,0.080000,0.040000,HARD,,

