Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,13,0.000000,0.010900,0.010900,0.030000,0.030000,0.050000,0.030000,HARD,,
2,t02,Periodic,25,0.000000,0.009900,0.009900,0.010000,,,0.010000,HARD,,
3,t03,Aperiodic,18,0.000000,0.003000,0.003000,0.020000,0.020000,0.040000,0.020000,HARD,,
4,t04,Aperiodic,7,0.000000,0.040300,0.040300,0.130000,0.130000,0.230000,0.130000,HARD,,
5,t05,Periodic,24,0.000000,0.001400,0.001400,0.010000,,,0.010000,HARD,,
6,t06,Aperiodic,11,0.000000,0.042400,0.042400,0.070000,0.070000,0.130000,0.070000,HARD,,
7,t07,Aperiodic,6,0.000000,0.128500,0.128500,0.200000,0.200000,0.340000,0.200000,HARD,,
8,t08,Aperiodic,9,0.000000,0.009400,0.009400,0.080000,0.080000,0.140000,0.080000,HARD,,
9,t09,Aperiodic,1,0.000000,0.178500,0.178500,0.750000,0.750000,1.250000,0.750000,HARD,,
10,t10,Aperiodic,4,0.000000,0.128300,0.213900,0.300000,0.300000,0.520000,0.300000,HARD,,
11,t11,Periodic,23,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
12,t12,Periodic,22,0.000000,0.001600,0.001600,0.010000,,,0.010000,HARD,,
13,t13,Aperiodic,21,0.000000,0.005700,0.005700,0.010000,0.010000,0.030000,0.010000,HARD,,
14,t14,Periodic,20,0.000000,0.007800,0.007800,0.010000,,,0.010000,HARD,,
15,t15,Periodic,17,0.000000,0.017500,0.017500,0.020000,,,0.020000,HARD,,
16,t16,Aperiodic,3,0.000000,0.145400,0.145400,0.300000,0.300000,0.520000,0.300000,HARD,,
17,t17,Aperiodic,8,0.000000,0.013900,0.013900,0.100000,0.100000,0.180000,0.100000,HARD,,
18,t18,Periodic,16,0.000000,0.004600,0.004600,0.020000,,,0.020000,HARD,,
19,t19,Periodic,10,0.000000,0.011300,0.018900,0.070000,,,0.070000,HARD,,
20,t20,Periodic,15,0.000000,0.019300,0.019300,0.020000,,,0.020000,HARD,,
21,t21,Aperiodic,12,0.000000,0.007200,0.007200,0.060000,0.060000,0.120000,0.060000,HARD,,
22,t22,Aperiodic,2,0.000000,0.124800,0.124800,0.420000,0.420000,0.700000,0.420000,HARD,,
23,t23,Periodic,19,0.000000,0.002500,0.002500,0.010000,,,0.010000,HARD,,
24,t24,Periodic,14,0.000000,0.002900,0.002900,0.020000,,,0.020000,HARD,,
25,t25,Periodic,5,0.000000,0.028400,0.028400,0.250000,,,0.250000,HARD,,

