Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,25,0.000000,0.005100,0.008700,0.010000,,,0.010000,HARD,,
2,t02,Aperiodic,6,0.000000,0.131700,0.131700,0.270000,0.270000,0.450000,0.270000,HARD,,
3,t03,Aperiodic,15,0.000000,0.056200,0.056200,0.060000,0.060000,0.100000,0.060000,HARD,,
4,t04,Periodic,12,0.000000,0.029400,0.029400,0.100000,,,0.100000,HARD,,
5,t05,Aperiodic,18,0.000000,0.022600,0.022600,0.030000,0.030000,0.070000,0.030000,HARD,,
6,t06,Aperiodic,7,0.000000,0.048600,0.048600,0.230000,0.230000,0.390000,0.230000,HARD,,
7,t07,Aperiodic,13,0.000000,0.035100,0.035100,0.070000,0.070000,0.130000,0.070000,HARD,,
8,t08,Periodic,1,0.000000,0.241000,0.241000,0.720000,,,0.720000,HARD,,
9,t09,Aperiodic,3,0.000000,0.002800,0.002800,0.350000,0.350000,0.590000,0.350000,HARD,,
10,t10,Periodic,24,0.000000,0.002000,0.003400,0.010000,,,0.010000,HARD,,
11,t11,Periodic,23,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
12,t12,Aperiodic,10,0.000000,0.129600,0.129600,0.180000,0.180000,0.300000,0.180000,HARD,,
13,t13,Periodic,22,0.000000,0.001700,0.001700,0.010000,,,0.010000,HARD,,
14,t14,Periodic,16,0.000000,0.006300,0.006300,0.040000,,,0.040000,HARD,,
15,t15,Aperiodic,17,0.000000,0.018400,0.018400,0.030000,0.030000,0.070000,0.030000,HARD,,
16,t16,Aperiodic,8,0.000000,0.031500,0.031500,0.200000,0.200000,0.340000,0.200000,HARD,,
17,t17,Periodic,9,0.000000,0.075700,0.075700,0.180000,,,0.180000,HARD,,
18,t18,Periodic,11,0.000000,0.080900,0.080900,0.120000,,,0.120000,HARD,,
19,t19,Aperiodic,5,0.000000,0.231100,0.231100,0.300000,0.300000,0.500000,0.300000,HARD,,
20,t20,Aperiodic,14,0.000000,0.031100,0.031100,0.060000,0.060000,0.120000,0.060000,HARD,,
21,t21,Aperiodic,4,0.000000,0.134800,0.134800,0.330000,0.330000,0.570000,0.330000,HARD,,
22,t22,Periodic,21,0.000000,0.004800,0.004800,0.010000,,,0.010000,HARD,,
23,t23,Periodic,20,0.000000,0.000400,0.000400,0.010000,,,0.010000,HARD,,
24,t24,Periodic,19,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
25,t25,Aperiodic,2,0.000000,0.110700,0.110700,0.360000,0.360000,0.600000,0.360000,HARD,,

