Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,25,0.000000,0.000400,0.000400,0.010000,0.010000,0.030000,0.010000,HARD,,
2,t02,Aperiodic,17,0.000000,0.010600,0.010600,0.060000,0.060000,0.120000,0.060000,HARD,,
3,t03,Aperiodic,20,0.000000,0.000300,0.000300,0.020000,0.020000,0.040000,0.020000,HARD,,
4,t04,Aperiodic,1,0.000000,0.321200,0.321200,0.660000,0.660000,1.120000,0.660000,HARD,,
5,t05,Periodic,24,0.000000,0.007100,0.007100,0.010000,,,0.010000,HARD,,
6,t06,Aperiodic,14,0.000000,0.016700,0.016700,0.070000,0.070000,0.130000,0.070000,HARD,,
7,t07,Aperiodic,10,0.000000,0.021700,0.021700,0.150000,0.150000,0.250000,0.150000,HARD,,
8,t08,Periodic,8,0.000000,0.066900,0.066900,0.210000,,,0.210000,HARD,,
9,t09,Aperiodic,5,0.000000,0.018300,0.030500,0.320000,0.320000,0.540000,0.320000,HARD,,
10,t10,Periodic,9,0.000000,0.053100,0.053100,0.150000,,,0.150000,HARD,,
11,t11,Periodic,16,0.000000,0.013700,0.013700,0.060000,,,0.060000,HARD,,
12,t12,Periodic,18,0.000000,0.021600,0.021600,0.030000,,,0.030000,HARD,,
13,t13,Periodic,23,0.000000,0.004300,0.004300,0.010000,,,0.010000,HARD,,
14,t14,Periodic,13,0.000000,0.067600,0.067600,0.070000,,,0.070000,HARD,,
15,t15,Periodic,22,0.000000,0.004900,0.004900,0.010000,,,0.010000,HARD,,
16,t16,Aperiodic,21,0.000000,0.005400,0.005400,0.010000,0.010000,0.030000,0.010000,HARD,,
17,t17,Periodic,7,0.000000,0.101000,0.101000,0.280000,,,0.280000,HARD,,
18,t18,Periodic,12,0.000000,0.017500,0.017500,0.070000,,,0.070000,HARD,,
19,t19,Aperiodic,2,0.000000,0.084100,0.084100,0.480000,0.480000,0.800000,0.480000,HARD,,
20,t20,Periodic,19,0.000000,0.006700,0.006700,0.020000,,,0.020000,HARD,,
21,t21,Aperiodic,11,0.000000,0.061200,0.061200,0.070000,0.070000,0.130000,0.070000,HARD,,
22,t22,Aperiodic,6,0.000000,0.144000,0.240200,0.310000,0.310000,0.530000,0.310000,HARD,,
23,t23,Periodic,15,0.000000,0.023600,0.023600,0.060000,,,0.060000,HARD,,
24,t24,Aperiodic,4,0.000000,0.086800,0.086800,0.350000,0.350000,0.590000,0.350000,HARD,,
25,t25,Aperiodic,3,0.000000,0.026400,0.026400,0.390000,0.390000,0.670000,0.390000,HARD,,

