Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,11,0.000000,0.001600,0.001600,0.040000,,,0.040000,HARD,,
2,t02,Periodic,1,0.000000,0.029700,0.029700,0.390000,,,0.390000,HARD,,
3,t03,Aperiodic,20,0.000000,0.000500,0.000500,0.010000,0.010000,0.030000,0.010000,HARD,,
4,t04,Aperiodic,19,0.000000,0.001600,0.001600,0.010000,0.010000,0.030000,0.010000,HARD,,
5,t05,Aperiodic,7,0.000000,0.007100,0.007100,0.080000,0.080000,0.140000,0.080000,HARD,,
6,t06,Aperiodic,5,0.000000,0.003400,0.003400,0.150000,0.150000,0.250000,0.150000,HARD,,
7,t07,Aperiodic,10,0.000000,0.000700,0.000700,0.050000,0.050000,0.090000,0.050000,HARD,,
8,t08,Periodic,18,0.000000,0.000300,0.000700,0.010000,,,0.010000,HARD,,
9,t09,Aperiodic,4,0.000000,0.009400,0.009400,0.270000,0.270000,0.470000,0.270000,HARD,,
10,t10,Periodic,2,0.000000,0.009800,0.009800,0.360000,,,0.360000,HARD,,
11,t11,Periodic,17,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
12,t12,Aperiodic,16,0.000000,0.001000,0.001000,0.010000,0.010000,0.030000,0.010000,HARD,,
13,t13,Aperiodic,8,0.000000,0.008100,0.008100,0.070000,0.070000,0.130000,0.070000,HARD,,
14,t14,Periodic,6,0.000000,0.000400,0.000400,0.090000,,,0.090000,HARD,,
15,t15,Periodic,15,0.000000,0.000800,0.000800,0.010000,,,0.010000,HARD,,
16,t16,Periodic,14,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
17,t17,Aperiodic,3,0.000000,0.002800,0.002800,0.310000,0.310000,0.530000,0.310000,HARD,,
18,t18,Aperiodic,13,0.000000,0.002100,0.003700,0.020000,0.020000,0.040000,0.020000,HARD,,
19,t19,Periodic,12,0.000000,0.000100,0.000100,0.030000,,,0.030000,HARD,,
20,t20,Periodic,9,0.000000,0.006600,0.006600,0.060000,,,0.060000,HARD,,

