Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,9,0.000000,0.000700,0.000700,0.060000,0.060000,0.120000,0.060000,HARD,,
2,t02,Periodic,3,0.000000,0.024500,0.024500,0.300000,,,0.300000,HARD,,
3,t03,Periodic,14,0.000000,0.000200,0.000200,0.030000,,,0.030000,HARD,,
4,t04,Aperiodic,2,0.000000,0.077800,0.077800,0.350000,0.350000,0.590000,0.350000,HARD,,
5,t05,Aperiodic,13,0.000000,0.000300,0.000700,0.030000,0.030000,0.050000,0.030000,HARD,,
6,t06,Periodic,12,0.000000,0.000900,0.000900,0.030000,,,0.030000,HARD,,
7,t07,Periodic,6,0.000000,0.001200,0.001200,0.100000,,,0.100000,HARD,,
8,t08,Aperiodic,4,0.000000,0.008500,0.008500,0.250000,0.250000,0.430000,0.250000,HARD,,
9,t09,Aperiodic,20,0.000000,0.000700,0.000700,0.010000,0.010000,0.030000,0.010000,HARD,,
10,t10,Periodic,16,0.000000,0.000600,0.000600,0.020000,,,0.020000,HARD,,
11,t11,Aperiodic,8,0.000000,0.000900,0.000900,0.060000,0.060000,0.100000,0.060000,HARD,,
12,t12,Periodic,19,0.000000,0.000500,0.000500,0.010000,,,0.010000,HARD,,
13,t13,Aperiodic,5,0.000000,0.019900,0.019900,0.150000,0.150000,0.270000,0.150000,HARD,,
14,t14,Aperiodic,15,0.000000,0.001500,0.001500,0.020000,0.020000,0.040000,0.020000,HARD,,
15,t15,Periodic,18,0.000000,0.000600,0.000600,0.010000,,,0.010000,HARD,,
16,t16,Aperiodic,1,0.000000,0.014000,0.023400,0.430000,0.430000,0.730000,0.430000,HARD,,
17,t17,Aperiodic,11,0.000000,0.001700,0.001700,0.030000,0.030000,0.070000,0.030000,HARD,,
18,t18,Periodic,17,0.000000,0.000600,0.000600,0.010000,,,0.010000,HARD,,
19,t19,Periodic,7,0.000000,0.003100,0.003100,0.070000,,,0.070000,HARD,,
20,t20,Periodic,10,0.000000,0.003600,0.003600,0.050000,,,0.050000,HARD,,

