Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,3,0.000000,0.022500,0.022500,0.520000,0.520000,0.880000,0.520000,HARD,,
2,t02,Aperiodic,7,0.000000,0.001400,0.001400,0.120000,0.120000,0.220000,0.120000,HARD,,
3,t03,Periodic,20,0.000000,0.000500,0.000500,0.010000,,,0.010000,HARD,,
4,t04,Aperiodic,5,0.000000,0.005600,0.005600,0.270000,0.270000,0.450000,0.270000,HARD,,
5,t05,Periodic,19,0.000000,0.000800,0.000800,0.010000,,,0.010000,HARD,,
6,t06,Periodic,13,0.000000,0.000800,0.000800,0.040000,,,0.040000,HARD,,
7,t07,Periodic,18,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
8,t08,Aperiodic,15,0.000000,0.004300,0.004300,0.030000,0.030000,0.070000,0.030000,HARD,,
9,t09,Aperiodic,10,0.000000,0.004500,0.004500,0.070000,0.070000,0.130000,0.070000,HARD,,
10,t10,Aperiodic,9,0.000000,0.008800,0.008800,0.080000,0.080000,0.140000,0.080000,HARD,,
11,t11,Aperiodic,11,0.000000,0.000400,0.000800,0.050000,0.050000,0.090000,0.050000,HARD,,
12,t12,Periodic,12,0.000000,0.003700,0.003700,0.040000,,,0.040000,HARD,,
13,t13,Aperiodic,2,0.000000,0.076900,0.128300,0.640000,0.640000,1.080000,0.640000,HARD,,
14,t14,Periodic,17,0.000000,0.000500,0.000500,0.010000,,,0.010000,HARD,,
15,t15,Aperiodic,1,0.000000,0.023300,0.023300,0.740000,0.740000,1.240000,0.740000,HARD,,
16,t16,Aperiodic,4,0.000000,0.003600,0.003600,0.330000,0.330000,0.570000,0.330000,HARD,,
17,t17,Periodic,6,0.000000,0.001000,0.001000,0.160000,,,0.160000,HARD,,
18,t18,Periodic,16,0.000000,0.001200,0.001200,0.010000,,,0.010000,HARD,,
19,t19,Periodic,14,0.000000,0.000300,0.000300,0.030000,,,0.030000,HARD,,
20,t20,Periodic,8,0.000000,0.003300,0.003300,0.090000,,,0.090000,HARD,,

