Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,13,0.000000,0.003000,0.003000,0.020000,0.020000,0.040000,0.020000,HARD,,
2,t02,Periodic,20,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
3,t03,Aperiodic,9,0.000000,0.002200,0.002200,0.070000,0.070000,0.130000,0.070000,HARD,,
4,t04,Periodic,19,0.000000,0.000900,0.000900,0.010000,,,0.010000,HARD,,
5,t05,Aperiodic,5,0.000000,0.006300,0.010500,0.140000,0.140000,0.240000,0.140000,HARD,,
6,t06,Periodic,18,0.000000,0.000400,0.000800,0.010000,,,0.010000,HARD,,
7,t07,Aperiodic,17,0.000000,0.000100,0.000100,0.010000,0.010000,0.030000,0.010000,HARD,,
8,t08,Periodic,3,0.000000,0.006200,0.006200,0.250000,,,0.250000,HARD,,
9,t09,Aperiodic,11,0.000000,0.006400,0.006400,0.060000,0.060000,0.100000,0.060000,HARD,,
10,t10,Aperiodic,2,0.000000,0.023600,0.023600,0.370000,0.370000,0.630000,0.370000,HARD,,
11,t11,Periodic,8,0.000000,0.007500,0.007500,0.090000,,,0.090000,HARD,,
12,t12,Aperiodic,10,0.000000,0.001300,0.001300,0.060000,0.060000,0.100000,0.060000,HARD,,
13,t13,Periodic,4,0.000000,0.001300,0.001300,0.150000,,,0.150000,HARD,,
14,t14,Periodic,16,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
15,t15,Aperiodic,7,0.000000,0.005600,0.005600,0.110000,0.110000,0.190000,0.110000,HARD,,
16,t16,Periodic,12,0.000000,0.002100,0.002100,0.020000,,,0.020000,HARD,,
17,t17,Periodic,15,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
18,t18,Periodic,14,0.000000,0.000400,0.000400,0.010000,,,0.010000,HARD,,
19,t19,Aperiodic,1,0.000000,0.014200,0.014200,0.410000,0.410000,0.690000,0.410000,HARD,,
20,t20,Aperiodic,6,0.000000,0.012300,0.012300,0.130000,0.130000,0.230000,0.130000,HARD,,

