Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,6,0.000000,0.006900,0.006900,0.160000,0.160000,0.280000,0.160000,HARD,,
2,t02,Aperiodic,14,0.000000,0.003400,0.003400,0.030000,0.030000,0.050000,0.030000,HARD,,
3,t03,Periodic,20,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
4,t04,Periodic,19,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
5,t05,Periodic,8,0.000000,0.002600,0.002600,0.080000,,,0.080000,HARD,,
6,t06,Aperiodic,18,0.000000,0.000500,0.000500,0.010000,0.010000,0.030000,0.010000,HARD,,
7,t07,Periodic,11,0.000000,0.000600,0.001000,0.040000,,,0.040000,HARD,,
8,t08,Periodic,7,0.000000,0.003400,0.003400,0.100000,,,0.100000,HARD,,
9,t09,Aperiodic,1,0.000000,0.075600,0.126200,0.720000,0.720000,1.200000,0.720000,HARD,,
10,t10,Periodic,17,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
11,t11,Aperiodic,4,0.000000,0.016400,0.016400,0.200000,0.200000,0.340000,0.200000,HARD,,
12,t12,Aperiodic,3,0.000000,0.004100,0.004100,0.390000,0.390000,0.650000,0.390000,HARD,,
13,t13,Aperiodic,16,0.000000,0.000100,0.000100,0.010000,0.010000,0.030000,0.010000,HARD,,
14,t14,Periodic,13,0.000000,0.001100,0.001100,0.030000,,,0.030000,HARD,,
15,t15,Periodic,12,0.000000,0.004600,0.004600,0.030000,,,0.030000,HARD,,
16,t16,Periodic,5,0.000000,0.001300,0.001300,0.160000,,,0.160000,HARD,,
17,t17,Aperiodic,10,0.000000,0.010500,0.010500,0.060000,0.060000,0.100000,0.060000,HARD,,
18,t18,Periodic,9,0.000000,0.002600,0.002600,0.060000,,,0.060000,HARD,,
19,t19,Aperiodic,2,0.000000,0.006700,0.006700,0.540000,0.540000,0.900000,0.540000,HARD,,
20,t20,Aperiodic,15,0.000000,0.001900,0.001900,0.020000,0.020000,0.040000,0.020000,HARD,,

