Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,25,0.000000,0.000900,0.000900,0.010000,0.010000,0.030000,0.010000,HARD,,
2,t02,Periodic,7,0.000000,0.003500,0.003500,0.180000,,,0.180000,HARD,,
3,t03,Periodic,9,0.000000,0.007800,0.007800,0.120000,,,0.120000,HARD,,
4,t04,Aperiodic,14,0.000000,0.000400,0.000400,0.050000,0.050000,0.090000,0.050000,HARD,,
5,t05,Aperiodic,24,0.000000,0.000200,0.000200,0.010000,0.010000,0.030000,0.010000,HARD,,
6,t06,Aperiodic,3,0.000000,0.047200,0.078800,0.410000,0.410000,0.690000,0.410000,HARD,,
7,t07,Periodic,8,0.000000,0.001400,0.001400,0.150000,,,0.150000,HARD,,
8,t08,Aperiodic,17,0.000000,0.001100,0.001100,0.020000,0.020000,0.040000,0.020000,HARD,,
9,t09,Periodic,13,0.000000,0.003800,0.003800,0.060000,,,0.060000,HARD,,
10,t10,Periodic,5,0.000000,0.002400,0.002400,0.200000,,,0.200000,HARD,,
11,t11,Periodic,4,0.000000,0.000900,0.000900,0.300000,,,0.300000,HARD,,
12,t12,Periodic,23,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
13,t13,Periodic,22,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
14,t14,Aperiodic,11,0.000000,0.002100,0.002100,0.070000,0.070000,0.130000,0.070000,HARD,,
15,t15,Aperiodic,10,0.000000,0.000600,0.000600,0.070000,0.070000,0.130000,0.070000,HARD,,
16,t16,Aperiodic,6,0.000000,0.004700,0.007900,0.180000,0.180000,0.320000,0.180000,HARD,,
17,t17,Aperiodic,2,0.000000,0.013100,0.013100,0.620000,0.620000,1.040000,0.620000,HARD,,
18,t18,Aperiodic,12,0.000000,0.005100,0.005100,0.060000,0.060000,0.100000,0.060000,HARD,,
19,t19,Aperiodic,1,0.000000,0.009400,0.009400,0.730000,0.730000,1.230000,0.730000,HARD,,
20,t20,Periodic,21,0.000000,0.000600,0.000600,0.010000,,,0.010000,HARD,,
21,t21,Periodic,20,0.000000,0.000700,0.000700,0.010000,,,0.010000,HARD,,
22,t22,Periodic,19,0.000000,0.001500,0.001500,0.010000,,,0.010000,HARD,,
23,t23,Periodic,18,0.000000,0.000600,0.000600,0.010000,,,0.010000,HARD,,
24,t24,Aperiodic,15,0.000000,0.000300,0.000300,0.040000,0.040000,0.080000,0.040000,HARD,,
25,t25,Aperiodic,16,0.000000,0.000700,0.000700,0.030000,0.030000,0.050000,0.030000,HARD,,

