Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,4,0.000000,0.044600,0.044600,0.520000,0.520000,0.880000,0.520000,HARD,,
2,t02,Periodic,25,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
3,t03,Periodic,7,0.000000,0.004800,0.004800,0.120000,,,0.120000,HARD,,
4,t04,Aperiodic,1,0.000000,0.007900,0.013300,0.660000,0.660000,1.100000,0.660000,HARD,,
5,t05,Periodic,24,0.000000,0.001800,0.001800,0.010000,,,0.010000,HARD,,
6,t06,Aperiodic,15,0.000000,0.000800,0.000800,0.030000,0.030000,0.070000,0.030000,HARD,,
7,t07,Periodic,12,0.000000,0.000100,0.000100,0.050000,,,0.050000,HARD,,
8,t08,Aperiodic,23,0.000000,0.001100,0.001100,0.010000,0.010000,0.030000,0.010000,HARD,,
9,t09,Periodic,9,0.000000,0.002500,0.002500,0.080000,,,0.080000,HARD,,
10,t10,Periodic,14,0.000000,0.000200,0.000200,0.030000,,,0.030000,HARD,,
11,t11,Aperiodic,22,0.000000,0.000400,0.000400,0.010000,0.010000,0.030000,0.010000,HARD,,
12,t12,Periodic,21,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
13,t13,Aperiodic,11,0.000000,0.000700,0.000700,0.060000,0.060000,0.100000,0.060000,HARD,,
14,t14,Aperiodic,17,0.000000,0.000500,0.000500,0.020000,0.020000,0.040000,0.020000,HARD,,
15,t15,Aperiodic,10,0.000000,0.003200,0.003200,0.060000,0.060000,0.120000,0.060000,HARD,,
16,t16,Aperiodic,13,0.000000,0.001200,0.002000,0.030000,0.030000,0.070000,0.030000,HARD,,
17,t17,Periodic,20,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
18,t18,Periodic,16,0.000000,0.000500,0.000500,0.020000,,,0.020000,HARD,,
19,t19,Periodic,8,0.000000,0.003200,0.003200,0.080000,,,0.080000,HARD,,
20,t20,Periodic,19,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
21,t21,Aperiodic,5,0.000000,0.003800,0.003800,0.160000,0.160000,0.280000,0.160000,HARD,,
22,t22,Aperiodic,2,0.000000,0.091800,0.091800,0.610000,0.610000,1.030000,0.610000,HARD,,
23,t23,Aperiodic,3,0.000000,0.025900,0.025900,0.590000,0.590000,0.990000,0.590000,HARD,,
24,t24,Aperiodic,18,0.000000,0.000400,0.000400,0.010000,0.010000,0.030000,0.010000,HARD,,
25,t25,Periodic,6,0.000000,0.006800,0.006800,0.140000,,,0.140000,HARD,,

