Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,6,0.000000,0.010700,0.010700,0.240000,0.240000,0.420000,0.240000,HARD,,
2,t02,Periodic,25,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
3,t03,Aperiodic,2,0.000000,0.013000,0.013000,0.360000,0.360000,0.620000,0.360000,HARD,,
4,t04,Aperiodic,4,0.000000,0.009400,0.009400,0.330000,0.330000,0.550000,0.330000,HARD,,
5,t05,Periodic,14,0.000000,0.001200,0.001200,0.030000,,,0.030000,HARD,,
6,t06,Aperiodic,24,0.000000,0.000800,0.000800,0.010000,0.010000,0.030000,0.010000,HARD,,
7,t07,Periodic,23,0.000000,0.000400,0.000400,0.010000,,,0.010000,HARD,,
8,t08,Periodic,16,0.000000,0.000300,0.000300,0.020000,,,0.020000,HARD,,
9,t09,Periodic,12,0.000000,0.000600,0.000600,0.040000,,,0.040000,HARD,,
10,t10,Periodic,22,0.000000,0.001100,0.001100,0.010000,,,0.010000,HARD,,
11,t11,Periodic,21,0.000000,0.000300,0.000700,0.010000,,,0.010000,HARD,,
12,t12,Aperiodic,7,0.000000,0.011600,0.019400,0.210000,0.210000,0.350000,0.210000,HARD,,
13,t13,Aperiodic,13,0.000000,0.001200,0.001200,0.030000,0.030000,0.050000,0.030000,HARD,,
14,t14,Periodic,10,0.000000,0.000700,0.000700,0.080000,,,0.080000,HARD,,
15,t15,Aperiodic,8,0.000000,0.002900,0.002900,0.180000,0.180000,0.320000,0.180000,HARD,,
16,t16,Aperiodic,9,0.000000,0.003700,0.003700,0.080000,0.080000,0.140000,0.080000,HARD,,
17,t17,Aperiodic,1,0.000000,0.033900,0.033900,0.610000,0.610000,1.030000,0.610000,HARD,,
18,t18,Periodic,20,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
19,t19,Aperiodic,5,0.000000,0.014100,0.014100,0.250000,0.250000,0.430000,0.250000,HARD,,
20,t20,Periodic,19,0.000000,0.001200,0.001200,0.010000,,,0.010000,HARD,,
21,t21,Periodic,18,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
22,t22,Aperiodic,3,0.000000,0.004400,0.004400,0.340000,0.340000,0.580000,0.340000,HARD,,
23,t23,Aperiodic,15,0.000000,0.002700,0.002700,0.020000,0.020000,0.040000,0.020000,HARD,,
24,t24,Periodic,17,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
25,t25,Aperiodic,11,0.000000,0.001400,0.001400,0.050000,0.050000,0.090000,0.050000,HARD,,

