Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,10,0.000000,0.000300,0.000300,0.100000,,,0.100000,HARD,,
2,t02,Periodic,2,0.000000,0.008100,0.008100,0.400000,,,0.400000,HARD,,
3,t03,Aperiodic,4,0.000000,0.005700,0.005700,0.220000,0.220000,0.380000,0.220000,HARD,,
4,t04,Aperiodic,1,0.000000,0.083100,0.083100,0.750000,0.750000,1.250000,0.750000,HARD,,
5,t05,Aperiodic,7,0.000000,0.004000,0.004000,0.150000,0.150000,0.270000,0.150000,HARD,,
6,t06,Aperiodic,8,0.000000,0.000500,0.000500,0.120000,0.120000,0.220000,0.120000,HARD,,
7,t07,Aperiodic,3,0.000000,0.019500,0.019500,0.310000,0.310000,0.530000,0.310000,HARD,,
8,t08,Aperiodic,9,0.000000,0.005300,0.005300,0.100000,0.100000,0.180000,0.100000,HARD,,
9,t09,Aperiodic,11,0.000000,0.001400,0.001400,0.090000,0.090000,0.150000,0.090000,HARD,,
10,t10,Aperiodic,25,0.000000,0.001500,0.001500,0.010000,0.010000,0.030000,0.010000,HARD,,
11,t11,Periodic,20,0.000000,0.000400,0.000400,0.020000,,,0.020000,HARD,,
12,t12,Aperiodic,6,0.000000,0.012800,0.012800,0.200000,0.200000,0.340000,0.200000,HARD,,
13,t13,Periodic,24,0.000000,0.000900,0.001500,0.010000,,,0.010000,HARD,,
14,t14,Periodic,23,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
15,t15,Aperiodic,5,0.000000,0.006600,0.006600,0.210000,0.210000,0.350000,0.210000,HARD,,
16,t16,Aperiodic,17,0.000000,0.001900,0.001900,0.040000,0.040000,0.080000,0.040000,HARD,,
17,t17,Aperiodic,13,0.000000,0.006500,0.010900,0.070000,0.070000,0.130000,0.070000,HARD,,
18,t18,Periodic,14,0.000000,0.000700,0.000700,0.050000,,,0.050000,HARD,,
19,t19,Periodic,22,0.000000,0.000600,0.000600,0.010000,,,0.010000,HARD,,
20,t20,Periodic,16,0.000000,0.000800,0.000800,0.040000,,,0.040000,HARD,,
21,t21,Aperiodic,18,0.000000,0.001300,0.001300,0.030000,0.030000,0.070000,0.030000,HARD,,
22,t22,Periodic,12,0.000000,0.001400,0.001400,0.080000,,,0.080000,HARD,,
23,t23,Periodic,21,0.000000,0.000500,0.000500,0.010000,,,0.010000,HARD,,
24,t24,Periodic,19,0.000000,0.000700,0.000700,0.020000,,,0.020000,HARD,,
25,t25,Periodic,15,0.000000,0.000400,0.000400,0.040000,,,0.040000,HARD,,

