Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,14,0.000000,0.000100,0.000100,0.030000,0.030000,0.070000,0.030000,HARD,,
2,t02,Periodic,25,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
3,t03,Periodic,24,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
4,t04,Aperiodic,13,0.000000,0.000400,0.000400,0.030000,0.030000,0.050000,0.030000,HARD,,
5,t05,Aperiodic,3,0.000000,0.004300,0.004300,0.270000,0.270000,0.470000,0.270000,HARD,,
6,t06,Periodic,16,0.000000,0.002500,0.002500,0.020000,,,0.020000,HARD,,
7,t07,Periodic,5,0.000000,0.006100,0.006100,0.190000,,,0.190000,HARD,,
8,t08,Aperiodic,2,0.000000,0.028900,0.028900,0.340000,0.340000,0.580000,0.340000,HARD,,
9,t09,Periodic,23,0.000000,0.000500,0.000500,0.010000,,,0.010000,HARD,,
10,t10,Aperiodic,12,0.000000,0.001200,0.001200,0.030000,0.030000,0.050000,0.030000,HARD,,
11,t11,Aperiodic,9,0.000000,0.011100,0.011100,0.080000,0.080000,0.140000,0.080000,HARD,,
12,t12,Periodic,22,0.000000,0.000400,0.000400,0.010000,,,0.010000,HARD,,
13,t13,Aperiodic,21,0.000000,0.000400,0.000400,0.010000,0.010000,0.030000,0.010000,HARD,,
14,t14,Aperiodic,4,0.000000,0.008400,0.008400,0.210000,0.210000,0.350000,0.210000,HARD,,
15,t15,Aperiodic,6,0.000000,0.011100,0.011100,0.160000,0.160000,0.280000,0.160000,HARD,,
16,t16,Aperiodic,11,0.000000,0.000100,0.000100,0.030000,0.030000,0.070000,0.030000,HARD,,
17,t17,Aperiodic,10,0.000000,0.000700,0.001300,0.040000,0.040000,0.080000,0.040000,HARD,,
18,t18,Aperiodic,1,0.000000,0.012700,0.012700,0.350000,0.350000,0.590000,0.350000,HARD,,
19,t19,Periodic,20,0.000000,0.000100,0.000300,0.010000,,,0.010000,HARD,,
20,t20,Periodic,15,0.000000,0.000900,0.000900,0.020000,,,0.020000,HARD,,
21,t21,Periodic,7,0.000000,0.011100,0.011100,0.130000,,,0.130000,HARD,,
22,t22,Periodic,19,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
23,t23,Aperiodic,8,0.000000,0.001800,0.001800,0.090000,0.090000,0.150000,0.090000,HARD,,
24,t24,Periodic,18,0.000000,0.000400,0.000400,0.010000,,,0.010000,HARD,,
25,t25,Periodic,17,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,

