Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,9,0.000000,0.001800,0.001800,0.320000,,,0.320000,HARD,,
2,t02,Periodic,16,0.000000,0.001500,0.001500,0.040000,,,0.040000,HARD,,
3,t03,Periodic,1,0.000000,0.000600,0.000600,0.800000,,,0.800000,HARD,,
4,t04,Periodic,25,0.000000,0.000400,0.000400,0.010000,,,0.010000,HARD,,
5,t05,Aperiodic,24,0.000000,0.000300,0.000500,0.010000,0.010000,0.030000,0.010000,HARD,,
6,t06,Periodic,12,0.000000,0.008200,0.008200,0.160000,,,0.160000,HARD,,
7,t07,Periodic,13,0.000000,0.002200,0.002200,0.150000,,,0.150000,HARD,,
8,t08,Aperiodic,3,0.000000,0.019600,0.019600,0.560000,0.560000,0.940000,0.560000,HARD,,
9,t09,Aperiodic,15,0.000000,0.002400,0.002400,0.080000,0.080000,0.140000,0.080000,HARD,,
10,t10,Periodic,23,0.000000,0.000600,0.001200,0.010000,,,0.010000,HARD,,
11,t11,Aperiodic,20,0.000000,0.001000,0.001000,0.020000,0.020000,0.040000,0.020000,HARD,,
12,t12,Periodic,22,0.000000,0.000400,0.000400,0.010000,,,0.010000,HARD,,
13,t13,Aperiodic,19,0.000000,0.001800,0.001800,0.020000,0.020000,0.040000,0.020000,HARD,,
14,t14,Aperiodic,8,0.000000,0.019000,0.019000,0.330000,0.330000,0.570000,0.330000,HARD,,
15,t15,Periodic,18,0.000000,0.000700,0.000700,0.020000,,,0.020000,HARD,,
16,t16,Periodic,21,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
17,t17,Aperiodic,10,0.000000,0.001500,0.001500,0.300000,0.300000,0.520000,0.300000,HARD,,
18,t18,Aperiodic,17,0.000000,0.000800,0.000800,0.020000,0.020000,0.040000,0.020000,HARD,,
19,t19,Aperiodic,4,0.000000,0.016800,0.016800,0.370000,0.370000,0.630000,0.370000,HARD,,
20,t20,Periodic,2,0.000000,0.010900,0.010900,0.600000,,,0.600000,HARD,,
21,t21,Periodic,14,0.000000,0.001700,0.001700,0.120000,,,0.120000,HARD,,
22,t22,Aperiodic,6,0.000000,0.009500,0.009500,0.360000,0.360000,0.620000,0.360000,HARD,,
23,t23,Aperiodic,7,0.000000,0.025500,0.025500,0.350000,0.350000,0.590000,0.350000,HARD,,
24,t24,Aperiodic,5,0.000000,0.033800,0.033800,0.360000,0.360000,0.600000,0.360000,HARD,,
25,t25,Aperiodic,11,0.000000,0.033300,0.033300,0.200000,0.200000,0.340000,0.200000,HARD,,

