Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,25,0.000000,0.001300,0.001300,0.010000,,,0.010000,HARD,,
2,t02,Periodic,17,0.000000,0.002900,0.002900,0.040000,,,0.040000,HARD,,
3,t03,Aperiodic,10,0.000000,0.002700,0.002700,0.130000,0.130000,0.230000,0.130000,HARD,,
4,t04,Aperiodic,1,0.000000,0.029000,0.029000,0.660000,0.660000,1.100000,0.660000,HARD,,
5,t05,Aperiodic,3,0.000000,0.002600,0.002600,0.530000,0.530000,0.890000,0.530000,HARD,,
6,t06,Periodic,16,0.000000,0.002400,0.002400,0.060000,,,0.060000,HARD,,
7,t07,Aperiodic,9,0.000000,0.000500,0.000500,0.160000,0.160000,0.280000,0.160000,HARD,,
8,t08,Periodic,24,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
9,t09,Aperiodic,2,0.000000,0.035500,0.035500,0.610000,0.610000,1.030000,0.610000,HARD,,
10,t10,Aperiodic,6,0.000000,0.007700,0.007700,0.280000,0.280000,0.480000,0.280000,HARD,,
11,t11,Periodic,23,0.000000,0.000200,0.000400,0.010000,,,0.010000,HARD,,
12,t12,Aperiodic,22,0.000000,0.001600,0.001600,0.010000,0.010000,0.030000,0.010000,HARD,,
13,t13,Aperiodic,12,0.000000,0.005700,0.009700,0.090000,0.090000,0.150000,0.090000,HARD,,
14,t14,Aperiodic,15,0.000000,0.009100,0.009100,0.060000,0.060000,0.120000,0.060000,HARD,,
15,t15,Aperiodic,8,0.000000,0.011800,0.011800,0.180000,0.180000,0.320000,0.180000,HARD,,
16,t16,Periodic,21,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
17,t17,Aperiodic,11,0.000000,0.004100,0.004100,0.100000,0.100000,0.180000,0.100000,HARD,,
18,t18,Periodic,7,0.000000,0.003900,0.003900,0.180000,,,0.180000,HARD,,
19,t19,Periodic,20,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
20,t20,Aperiodic,4,0.000000,0.003200,0.003200,0.420000,0.420000,0.720000,0.420000,HARD,,
21,t21,Aperiodic,19,0.000000,0.000100,0.000100,0.010000,0.010000,0.030000,0.010000,HARD,,
22,t22,Periodic,5,0.000000,0.017300,0.017300,0.350000,,,0.350000,HARD,,
23,t23,Periodic,13,0.000000,0.000100,0.000100,0.070000,,,0.070000,HARD,,
24,t24,Periodic,18,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
25,t25,Periodic,14,0.000000,0.001400,0.001400,0.060000,,,0.060000,HARD,,

