Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,9,0.000000,0.008900,0.014900,0.230000,0.230000,0.390000,0.230000,HARD,,
2,t02,Aperiodic,14,0.000000,0.003800,0.003800,0.060000,0.060000,0.100000,0.060000,HARD,,
3,t03,Aperiodic,10,0.000000,0.023100,0.023100,0.210000,0.210000,0.370000,0.210000,HARD,,
4,t04,Aperiodic,7,0.000000,0.000600,0.000600,0.270000,0.270000,0.470000,0.270000,HARD,,
5,t05,Aperiodic,15,0.000000,0.001300,0.001300,0.030000,0.030000,0.050000,0.030000,HARD,,
6,t06,Periodic,4,0.000000,0.000100,0.000100,0.550000,,,0.550000,HARD,,
7,t07,Periodic,25,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
8,t08,Aperiodic,12,0.000000,0.000900,0.000900,0.080000,0.080000,0.140000,0.080000,HARD,,
9,t09,Periodic,6,0.000000,0.012300,0.012300,0.300000,,,0.300000,HARD,,
10,t10,Aperiodic,11,0.000000,0.005900,0.005900,0.120000,0.120000,0.220000,0.120000,HARD,,
11,t11,Periodic,13,0.000000,0.003900,0.003900,0.070000,,,0.070000,HARD,,
12,t12,Aperiodic,1,0.000000,0.023600,0.023600,0.680000,0.680000,1.140000,0.680000,HARD,,
13,t13,Periodic,17,0.000000,0.001600,0.001600,0.020000,,,0.020000,HARD,,
14,t14,Aperiodic,24,0.000000,0.000800,0.000800,0.010000,0.010000,0.030000,0.010000,HARD,,
15,t15,Periodic,23,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
16,t16,Periodic,22,0.000000,0.000400,0.000400,0.010000,,,0.010000,HARD,,
17,t17,Aperiodic,3,0.000000,0.036800,0.036800,0.610000,0.610000,1.030000,0.610000,HARD,,
18,t18,Aperiodic,8,0.000000,0.000400,0.000400,0.250000,0.250000,0.430000,0.250000,HARD,,
19,t19,Aperiodic,2,0.000000,0.031600,0.031600,0.610000,0.610000,1.030000,0.610000,HARD,,
20,t20,Periodic,21,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
21,t21,Aperiodic,5,0.000000,0.056700,0.056700,0.450000,0.450000,0.750000,0.450000,HARD,,
22,t22,Periodic,20,0.000000,0.000100,0.000300,0.010000,,,0.010000,HARD,,
23,t23,Periodic,16,0.000000,0.000700,0.000700,0.020000,,,0.020000,HARD,,
24,t24,Periodic,19,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
25,t25,Periodic,18,0.000000,0.000700,0.000700,0.010000,,,0.010000,HARD,,

