Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,25,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
2,t02,Periodic,6,0.000000,0.010900,0.010900,0.480000,,,0.480000,HARD,,
3,t03,Aperiodic,8,0.000000,0.009000,0.009000,0.230000,0.230000,0.390000,0.230000,HARD,,
4,t04,Aperiodic,3,0.000000,0.004500,0.004500,0.640000,0.640000,1.080000,0.640000,HARD,,
5,t05,Aperiodic,15,0.000000,0.003900,0.003900,0.030000,0.030000,0.050000,0.030000,HARD,,
6,t06,Periodic,24,0.000000,0.000700,0.000700,0.010000,,,0.010000,HARD,,
7,t07,Periodic,20,0.000000,0.000400,0.000400,0.020000,,,0.020000,HARD,,
8,t08,Periodic,23,0.000000,0.000400,0.000400,0.010000,,,0.010000,HARD,,
9,t09,Aperiodic,2,0.000000,0.074400,0.074400,0.660000,0.660000,1.100000,0.660000,HARD,,
10,t10,Periodic,22,0.000000,0.001100,0.001100,0.010000,,,0.010000,HARD,,
11,t11,Aperiodic,19,0.000000,0.000100,0.000300,0.020000,0.020000,0.040000,0.020000,HARD,,
12,t12,Periodic,13,0.000000,0.001300,0.001300,0.080000,,,0.080000,HARD,,
13,t13,Periodic,18,0.000000,0.000700,0.000700,0.020000,,,0.020000,HARD,,
14,t14,Periodic,11,0.000000,0.006100,0.006100,0.100000,,,0.100000,HARD,,
15,t15,Aperiodic,9,0.000000,0.001300,0.001300,0.150000,0.150000,0.270000,0.150000,HARD,,
16,t16,Periodic,1,0.000000,0.012200,0.012200,0.900000,,,0.900000,HARD,,
17,t17,Aperiodic,10,0.000000,0.002900,0.002900,0.120000,0.120000,0.200000,0.120000,HARD,,
18,t18,Periodic,17,0.000000,0.000200,0.000200,0.020000,,,0.020000,HARD,,
19,t19,Periodic,5,0.000000,0.014300,0.014300,0.480000,,,0.480000,HARD,,
20,t20,Aperiodic,7,0.000000,0.015900,0.015900,0.240000,0.240000,0.420000,0.240000,HARD,,
21,t21,Aperiodic,12,0.000000,0.001300,0.001300,0.090000,0.090000,0.150000,0.090000,HARD,,
22,t22,Aperiodic,4,0.000000,0.024300,0.040500,0.510000,0.510000,0.850000,0.510000,HARD,,
23,t23,Aperiodic,21,0.000000,0.000100,0.000100,0.010000,0.010000,0.030000,0.010000,HARD,,
24,t24,Aperiodic,14,0.000000,0.003800,0.003800,0.030000,0.030000,0.070000,0.030000,HARD,,
25,t25,Aperiodic,16,0.000000,0.000500,0.000500,0.020000,0.020000,0.040000,0.020000,HARD,,

