Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,25,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
2,t02,Aperiodic,10,0.000000,0.004400,0.004400,0.050000,0.050000,0.090000,0.050000,HARD,,
3,t03,Periodic,24,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
4,t04,Aperiodic,15,0.000000,0.001000,0.001000,0.030000,0.030000,0.070000,0.030000,HARD,,
5,t05,Aperiodic,7,0.000000,0.013200,0.013200,0.180000,0.180000,0.300000,0.180000,HARD,,
6,t06,Aperiodic,5,0.000000,0.025500,0.025500,0.260000,0.260000,0.440000,0.260000,HARD,,
7,t07,Aperiodic,13,0.000000,0.000700,0.000700,0.040000,0.040000,0.080000,0.040000,HARD,,
8,t08,Periodic,12,0.000000,0.002100,0.002100,0.040000,,,0.040000,HARD,,
9,t09,Aperiodic,8,0.000000,0.003100,0.003100,0.100000,0.100000,0.180000,0.100000,HARD,,
10,t10,Periodic,23,0.000000,0.001000,0.001000,0.010000,,,0.010000,HARD,,
11,t11,Aperiodic,11,0.000000,0.002800,0.002800,0.040000,0.040000,0.080000,0.040000,HARD,,
12,t12,Periodic,22,0.000000,0.000400,0.000400,0.010000,,,0.010000,HARD,,
13,t13,Periodic,16,0.000000,0.000100,0.000100,0.020000,,,0.020000,HARD,,
14,t14,Periodic,21,0.000000,0.000700,0.000700,0.010000,,,0.010000,HARD,,
15,t15,Periodic,20,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
16,t16,Aperiodic,9,0.000000,0.004300,0.004300,0.070000,0.070000,0.130000,0.070000,HARD,,
17,t17,Periodic,19,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
18,t18,Aperiodic,6,0.000000,0.009400,0.009400,0.200000,0.200000,0.340000,0.200000,HARD,,
19,t19,Periodic,18,0.000000,0.000100,0.000300,0.010000,,,0.010000,HARD,,
20,t20,Aperiodic,2,0.000000,0.018000,0.018000,0.600000,0.600000,1.000000,0.600000,HARD,,
21,t21,Aperiodic,3,0.000000,0.007500,0.007500,0.540000,0.540000,0.900000,0.540000,HARD,,
22,t22,Periodic,1,0.000000,0.030900,0.051500,0.610000,,,0.610000,HARD,,
23,t23,Aperiodic,14,0.000000,0.000700,0.000700,0.030000,0.030000,0.050000,0.030000,HARD,,
24,t24,Periodic,17,0.000000,0.000400,0.000400,0.010000,,,0.010000,HARD,,
25,t25,Aperiodic,4,0.000000,0.012600,0.012600,0.420000,0.420000,0.700000,0.420000,HARD,,

