Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,15,0.000000,0.000700,0.000700,0.010000,,,0.010000,HARD,,
2,t02,Aperiodic,10,0.000000,0.003700,0.003700,0.040000,0.040000,0.080000,0.040000,HARD,,
3,t03,Aperiodic,2,0.000000,0.006600,0.006600,0.240000,0.240000,0.400000,0.240000,HARD,,
4,t04,Periodic,9,0.000000,0.015300,0.015300,0.070000,,,0.070000,HARD,,
5,t05,Periodic,14,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
6,t06,Aperiodic,8,0.000000,0.004500,0.004500,0.090000,0.090000,0.170000,0.090000,HARD,,
7,t07,Aperiodic,7,0.000000,0.000800,0.000800,0.090000,0.090000,0.170000,0.090000,HARD,,
8,t08,Periodic,13,0.000000,0.001000,0.001000,0.010000,,,0.010000,HARD,,
9,t09,Aperiodic,11,0.000000,0.000400,0.000800,0.030000,0.030000,0.070000,0.030000,HARD,,
10,t10,Periodic,5,0.000000,0.001300,0.001300,0.120000,,,0.120000,HARD,,
11,t11,Aperiodic,3,0.000000,0.039800,0.066400,0.150000,0.150000,0.270000,0.150000,HARD,,
12,t12,Periodic,12,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
13,t13,Periodic,6,0.000000,0.002900,0.002900,0.100000,,,0.100000,HARD,,
14,t14,Aperiodic,1,0.000000,0.007700,0.007700,0.370000,0.370000,0.630000,0.370000,HARD,,
15,t15,Aperiodic,4,0.000000,0.005600,0.005600,0.120000,0.120000,0.200000,0.120000,HARD,,

