Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,1,0.000000,0.013200,0.013200,0.580000,0.580000,0.980000,0.580000,HARD,,
2,t02,Periodic,8,0.000000,0.007400,0.007400,0.060000,,,0.060000,HARD,,
3,t03,Periodic,4,0.000000,0.011100,0.011100,0.200000,,,0.200000,HARD,,
4,t04,Aperiodic,10,0.000000,0.004200,0.004200,0.050000,0.050000,0.090000,0.050000,HARD,,
5,t05,Periodic,5,0.000000,0.002000,0.002000,0.100000,,,0.100000,HARD,,
6,t06,Periodic,15,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
7,t07,Aperiodic,7,0.000000,0.014200,0.014200,0.090000,0.090000,0.150000,0.090000,HARD,,
8,t08,Aperiodic,12,0.000000,0.001200,0.001200,0.020000,0.020000,0.040000,0.020000,HARD,,
9,t09,Aperiodic,6,0.000000,0.000800,0.000800,0.090000,0.090000,0.150000,0.090000,HARD,,
10,t10,Periodic,11,0.000000,0.001200,0.002200,0.020000,,,0.020000,HARD,,
11,t11,Aperiodic,3,0.000000,0.052600,0.052600,0.260000,0.260000,0.440000,0.260000,HARD,,
12,t12,Aperiodic,2,0.000000,0.005100,0.008700,0.400000,0.400000,0.680000,0.400000,HARD,,
13,t13,Aperiodic,9,0.000000,0.002900,0.002900,0.050000,0.050000,0.090000,0.050000,HARD,,
14,t14,Periodic,14,0.000000,0.000600,0.000600,0.010000,,,0.010000,HARD,,
15,t15,Periodic,13,0.000000,0.000800,0.000800,0.010000,,,0.010000,HARD,,

