Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,7,0.000000,0.002700,0.002700,0.080000,,,0.080000,HARD,,
2,t02,Aperiodic,3,0.000000,0.017900,0.017900,0.330000,0.330000,0.570000,0.330000,HARD,,
3,t03,Aperiodic,8,0.000000,0.001300,0.001300,0.020000,0.020000,0.040000,0.020000,HARD,,
4,t04,Periodic,15,0.000000,0.000600,0.000600,0.010000,,,0.010000,HARD,,
5,t05,Aperiodic,1,0.000000,0.004000,0.004000,0.380000,0.380000,0.640000,0.380000,HARD,,
6,t06,Periodic,14,0.000000,0.000700,0.000700,0.010000,,,0.010000,HARD,,
7,t07,Periodic,13,0.000000,0.000900,0.000900,0.010000,,,0.010000,HARD,,
8,t08,Aperiodic,6,0.000000,0.003100,0.003100,0.090000,0.090000,0.170000,0.090000,HARD,,
9,t09,Aperiodic,4,0.000000,0.018000,0.030200,0.220000,0.220000,0.380000,0.220000,HARD,,
10,t10,Aperiodic,2,0.000000,0.007600,0.007600,0.350000,0.350000,0.590000,0.350000,HARD,,
11,t11,Periodic,12,0.000000,0.000700,0.001300,0.010000,,,0.010000,HARD,,
12,t12,Aperiodic,5,0.000000,0.012200,0.012200,0.110000,0.110000,0.190000,0.110000,HARD,,
13,t13,Aperiodic,11,0.000000,0.000100,0.000100,0.010000,0.010000,0.030000,0.010000,HARD,,
14,t14,Periodic,10,0.000000,0.001700,0.001700,0.010000,,,0.010000,HARD,,
15,t15,Periodic,9,0.000000,0.000800,0.000800,0.010000,,,0.010000,HARD,,

