Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,10,0.000000,0.000900,0.000900,0.030000,0.030000,0.070000,0.030000,HARD,,
2,t02,Aperiodic,3,0.000000,0.003600,0.003600,0.270000,0.270000,0.450000,0.270000,HARD,,
3,t03,Periodic,15,0.000000,0.000400,0.000400,0.010000,,,0.010000,HARD,,
4,t04,Aperiodic,1,0.000000,0.043000,0.043000,0.400000,0.400000,0.680000,0.400000,HARD,,
5,t05,Aperiodic,9,0.000000,0.004100,0.004100,0.030000,0.030000,0.050000,0.030000,HARD,,
6,t06,Aperiodic,4,0.000000,0.002600,0.002600,0.140000,0.140000,0.240000,0.140000,HARD,,
7,t07,Periodic,8,0.000000,0.000600,0.001000,0.030000,,,0.030000,HARD,,
8,t08,Periodic,14,0.000000,0.001300,0.001300,0.010000,,,0.010000,HARD,,
9,t09,Aperiodic,2,0.000000,0.012900,0.012900,0.320000,0.320000,0.540000,0.320000,HARD,,
10,t10,Periodic,12,0.000000,0.000400,0.000400,0.020000,,,0.020000,HARD,,
11,t11,Aperiodic,5,0.000000,0.013600,0.022800,0.120000,0.120000,0.200000,0.120000,HARD,,
12,t12,Periodic,6,0.000000,0.004000,0.004000,0.060000,,,0.060000,HARD,,
13,t13,Aperiodic,7,0.000000,0.002200,0.002200,0.040000,0.040000,0.080000,0.040000,HARD,,
14,t14,Periodic,11,0.000000,0.001000,0.001000,0.020000,,,0.020000,HARD,,
15,t15,Periodic,13,0.000000,0.001600,0.001600,0.010000,,,0.010000,HARD,,

