Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,10,0.000000,0.001000,0.001000,0.100000,0.100000,0.180000,0.100000,HARD,,
2,t02,Aperiodic,1,0.000000,0.038100,0.038100,0.590000,0.590000,0.990000,0.590000,HARD,,
3,t03,Aperiodic,5,0.000000,0.015800,0.015800,0.300000,0.300000,0.500000,0.300000,HARD,,
4,t04,Periodic,15,0.000000,0.001100,0.001100,0.050000,,,0.050000,HARD,,
5,t05,Periodic,7,0.000000,0.002000,0.002000,0.120000,,,0.120000,HARD,,
6,t06,Aperiodic,25,0.000000,0.000700,0.000700,0.010000,0.010000,0.030000,0.010000,HARD,,
7,t07,Aperiodic,4,0.000000,0.020400,0.020400,0.370000,0.370000,0.630000,0.370000,HARD,,
8,t08,Aperiodic,3,0.000000,0.003600,0.003600,0.380000,0.380000,0.640000,0.380000,HARD,,
9,t09,Aperiodic,24,0.000000,0.000700,0.000700,0.010000,0.010000,0.030000,0.010000,HARD,,
10,t10,Periodic,17,0.000000,0.002900,0.002900,0.030000,,,0.030000,HARD,,
11,t11,Periodic,16,0.000000,0.000300,0.000300,0.040000,,,0.040000,HARD,,
12,t12,Periodic,23,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
13,t13,Aperiodic,6,0.000000,0.012300,0.012300,0.250000,0.250000,0.430000,0.250000,HARD,,
14,t14,Periodic,11,0.000000,0.000600,0.000600,0.090000,,,0.090000,HARD,,
15,t15,Periodic,22,0.000000,0.000600,0.000600,0.010000,,,0.010000,HARD,,
16,t16,Aperiodic,14,0.000000,0.000900,0.001700,0.050000,0.050000,0.090000,0.050000,HARD,,
17,t17,Periodic,21,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
18,t18,Periodic,9,0.000000,0.011000,0.018400,0.100000,,,0.100000,HARD,,
19,t19,Periodic,20,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
20,t20,Aperiodic,2,0.000000,0.011400,0.011400,0.390000,0.390000,0.670000,0.390000,HARD,,
21,t21,Periodic,19,0.000000,0.000500,0.000500,0.010000,,,0.010000,HARD,,
22,t22,Aperiodic,13,0.000000,0.000900,0.000900,0.070000,0.070000,0.130000,0.070000,HARD,,
23,t23,Aperiodic,8,0.000000,0.007400,0.007400,0.110000,0.110000,0.190000,0.110000,HARD,,
24,t24,Aperiodic,18,0.000000,0.000200,0.000400,0.010000,0.010000,0.030000,0.010000,HARD,,
25,t25,Periodic,12,0.000000,0.006300,0.006300,0.080000,,,0.080000,HARD,,

