Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,9,0.000000,0.001600,0.001600,0.100000,,,0.100000,HARD,,
2,t02,Aperiodic,25,0.000000,0.000400,0.000400,0.010000,0.010000,0.030000,0.010000,HARD,,
3,t03,Aperiodic,17,0.000000,0.003500,0.003500,0.030000,0.030000,0.050000,0.030000,HARD,,
4,t04,Periodic,18,0.000000,0.000200,0.000200,0.020000,,,0.020000,HARD,,
5,t05,Aperiodic,7,0.000000,0.001400,0.001400,0.120000,0.120000,0.220000,0.120000,HARD,,
6,t06,Aperiodic,24,0.000000,0.000400,0.000400,0.010000,0.010000,0.030000,0.010000,HARD,,
7,t07,Periodic,13,0.000000,0.000200,0.000200,0.060000,,,0.060000,HARD,,
8,t08,Periodic,2,0.000000,0.012400,0.012400,0.480000,,,0.480000,HARD,,
9,t09,Aperiodic,12,0.000000,0.000800,0.000800,0.070000,0.070000,0.130000,0.070000,HARD,,
10,t10,Aperiodic,15,0.000000,0.001400,0.001400,0.050000,0.050000,0.090000,0.050000,HARD,,
11,t11,Periodic,23,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
12,t12,Aperiodic,3,0.000000,0.003400,0.003400,0.290000,0.290000,0.490000,0.290000,HARD,,
13,t13,Periodic,16,0.000000,0.002000,0.003400,0.040000,,,0.040000,HARD,,
14,t14,Periodic,4,0.000000,0.005700,0.005700,0.200000,,,0.200000,HARD,,
15,t15,Aperiodic,10,0.000000,0.005800,0.005800,0.090000,0.090000,0.150000,0.090000,HARD,,
16,t16,Periodic,14,0.000000,0.001700,0.002900,0.050000,,,0.050000,HARD,,
17,t17,Aperiodic,5,0.000000,0.035200,0.058800,0.190000,0.190000,0.330000,0.190000,HARD,,
18,t18,Periodic,8,0.000000,0.003100,0.003100,0.100000,,,0.100000,HARD,,
19,t19,Aperiodic,22,0.000000,0.000200,0.000200,0.010000,0.010000,0.030000,0.010000,HARD,,
20,t20,Aperiodic,6,0.000000,0.003100,0.003100,0.140000,0.140000,0.240000,0.140000,HARD,,
21,t21,Aperiodic,11,0.000000,0.002600,0.002600,0.070000,0.070000,0.130000,0.070000,HARD,,
22,t22,Aperiodic,21,0.000000,0.002300,0.002300,0.010000,0.010000,0.030000,0.010000,HARD,,
23,t23,Periodic,1,0.000000,0.023600,0.023600,0.800000,,,0.800000,HARD,,
24,t24,Periodic,20,0.000000,0.000600,0.000600,0.010000,,,0.010000,HARD,,
25,t25,Periodic,19,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,

