Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,27,0.000000,0.002600,0.002600,0.060000,0.060000,0.120000,0.060000,HARD,,
2,t02,Periodic,21,0.000000,0.000300,0.000300,0.100000,,,0.100000,HARD,,
3,t03,Aperiodic,6,0.000000,0.004300,0.004300,0.410000,0.410000,0.690000,0.410000,HARD,,
4,t04,Aperiodic,42,0.000000,0.000400,0.000400,0.020000,0.020000,0.040000,0.020000,HARD,,
5,t05,Periodic,19,0.000000,0.000400,0.000400,0.120000,,,0.120000,HARD,,
6,t06,Periodic,25,0.000000,0.000700,0.000700,0.080000,,,0.080000,HARD,,
7,t07,Aperiodic,22,0.000000,0.004100,0.004100,0.090000,0.090000,0.170000,0.090000,HARD,,
8,t08,Aperiodic,3,0.000000,0.011100,0.011100,0.660000,0.660000,1.100000,0.660000,HARD,,
9,t09,Periodic,9,0.000000,0.001900,0.001900,0.240000,,,0.240000,HARD,,
10,t10,Aperiodic,18,0.000000,0.001600,0.001600,0.120000,0.120000,0.200000,0.120000,HARD,,
11,t11,Aperiodic,32,0.000000,0.001300,0.001300,0.040000,0.040000,0.080000,0.040000,HARD,,
12,t12,Periodic,50,0.000000,0.000300,0.000500,0.010000,,,0.010000,HARD,,
13,t13,Aperiodic,35,0.000000,0.000400,0.000400,0.030000,0.030000,0.050000,0.030000,HARD,,
14,t14,Aperiodic,41,0.000000,0.000500,0.000500,0.020000,0.020000,0.040000,0.020000,HARD,,
15,t15,Aperiodic,7,0.000000,0.002600,0.002600,0.300000,0.300000,0.520000,0.300000,HARD,,
16,t16,Aperiodic,24,0.000000,0.004300,0.004300,0.080000,0.080000,0.140000,0.080000,HARD,,
17,t17,Periodic,17,0.000000,0.003500,0.003500,0.120000,,,0.120000,HARD,,
18,t18,Periodic,40,0.000000,0.000100,0.000100,0.020000,,,0.020000,HARD,,
19,t19,Aperiodic,10,0.000000,0.007400,0.007400,0.220000,0.220000,0.380000,0.220000,HARD,,
20,t20,Aperiodic,12,0.000000,0.001800,0.001800,0.190000,0.190000,0.330000,0.190000,HARD,,
21,t21,Aperiodic,4,0.000000,0.000600,0.000600,0.610000,0.610000,1.030000,0.610000,HARD,,
22,t22,Periodic,8,0.000000,0.003600,0.003600,0.240000,,,0.240000,HARD,,
23,t23,Periodic,11,0.000000,0.014700,0.014700,0.200000,,,0.200000,HARD,,
24,t24,Periodic,20,0.000000,0.000800,0.000800,0.100000,,,0.100000,HARD,,
25,t25,Aperiodic,1,0.000000,0.028500,0.028500,0.710000,0.710000,1.190000,0.710000,HARD,,
26,t26,Periodic,23,0.000000,0.002500,0.002500,0.080000,,,0.080000,HARD,,
27,t27,Aperiodic,14,0.000000,0.002500,0.002500,0.160000,0.160000,0.280000,0.160000,HARD,,
28,t28,Periodic,16,0.000000,0.000600,0.000600,0.120000,,,0.120000,HARD,,
29,t29,Periodic,30,0.000000,0.001500,0.001500,0.050000,,,0.050000,HARD,,
30,t30,Aperiodic,5,0.000000,0.001600,0.001600,0.550000,0.550000,0.930000,0.550000,HARD,,
31,t31,Aperiodic,34,0.000000,0.000100,0.000100,0.030000,0.030000,0.070000,0.030000,HARD,,
32,t32,Periodic,31,0.000000,0.000400,0.000400,0.040000,,,0.040000,HARD,,
33,t33,Periodic,49,0.000000,0.000500,0.000500,0.010000,,,0.010000,HARD,,
34,t34,Aperiodic,33,0.000000,0.000600,0.000600,0.030000,0.030000,0.050000,0.030000,HARD,,
35,t35,Aperiodic,29,0.000000,0.001700,0.001700,0.050000,0.050000,0.090000,0.050000,HARD,,
36,t36,Periodic,48,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
37,t37,Aperiodic,39,0.000000,0.000200,0.000200,0.020000,0.020000,0.040000,0.020000,HARD,,
38,t38,Aperiodic,38,0.000000,0.001100,0.001100,0.020000,0.020000,0.040000,0.020000,HARD,,
39,t39,Periodic,28,0.000000,0.000600,0.000600,0.050000,,,0.050000,HARD,,
40,t40,Aperiodic,13,0.000000,0.003600,0.003600,0.160000,0.160000,0.280000,0.160000,HARD,,
41,t41,Periodic,26,0.000000,0.000600,0.000600,0.060000,,,0.060000,HARD,,
42,t42,Periodic,47,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
43,t43,Periodic,15,0.000000,0.001100,0.001100,0.120000,,,0.120000,HARD,,
44,t44,Periodic,46,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
45,t45,Aperiodic,2,0.000000,0.014900,0.014900,0.690000,0.690000,1.170000,0.690000,HARD,,
46,t46,Periodic,45,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
47,t47,Periodic,44,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
48,t48,Aperiodic,37,0.000000,0.000300,0.000300,0.020000,0.020000,0.040000,0.020000,HARD,,
49,t49,Periodic,43,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
50,t50,Periodic,36,0.000000,0.000500,0.000900,0.020000,,,0.020000,HARD,,

