Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,21,0.000000,0.003800,0.003800,0.110000,0.110000,0.190000,0.110000,HARD,,
2,t02,Periodic,37,0.000000,0.000100,0.000100,0.020000,,,0.020000,HARD,,
3,t03,Aperiodic,15,0.000000,0.002800,0.002800,0.180000,0.180000,0.300000,0.180000,HARD,,
4,t04,Aperiodic,50,0.000000,0.000300,0.000300,0.010000,0.010000,0.030000,0.010000,HARD,,
5,t05,Aperiodic,34,0.000000,0.001900,0.001900,0.030000,0.030000,0.070000,0.030000,HARD,,
6,t06,Periodic,36,0.000000,0.000100,0.000100,0.020000,,,0.020000,HARD,,
7,t07,Periodic,1,0.000000,0.000800,0.000800,0.800000,,,0.800000,HARD,,
8,t08,Periodic,35,0.000000,0.000200,0.000200,0.020000,,,0.020000,HARD,,
9,t09,Periodic,49,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
10,t10,Aperiodic,5,0.000000,0.002700,0.004500,0.580000,0.580000,0.980000,0.580000,HARD,,
11,t11,Aperiodic,10,0.000000,0.015000,0.015000,0.270000,0.270000,0.470000,0.270000,HARD,,
12,t12,Periodic,33,0.000000,0.000100,0.000100,0.030000,,,0.030000,HARD,,
13,t13,Periodic,32,0.000000,0.000400,0.000400,0.030000,,,0.030000,HARD,,
14,t14,Periodic,48,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
15,t15,Aperiodic,26,0.000000,0.003100,0.003100,0.070000,0.070000,0.130000,0.070000,HARD,,
16,t16,Periodic,47,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
17,t17,Aperiodic,20,0.000000,0.000300,0.000300,0.110000,0.110000,0.190000,0.110000,HARD,,
18,t18,Periodic,46,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
19,t19,Periodic,45,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
20,t20,Periodic,44,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
21,t21,Periodic,43,0.000000,0.000600,0.000600,0.010000,,,0.010000,HARD,,
22,t22,Periodic,42,0.000000,0.000400,0.000400,0.010000,,,0.010000,HARD,,
23,t23,Aperiodic,12,0.000000,0.002100,0.002100,0.210000,0.210000,0.350000,0.210000,HARD,,
24,t24,Periodic,41,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
25,t25,Aperiodic,25,0.000000,0.001100,0.001100,0.080000,0.080000,0.140000,0.080000,HARD,,
26,t26,Aperiodic,40,0.000000,0.000200,0.000200,0.010000,0.010000,0.030000,0.010000,HARD,,
27,t27,Aperiodic,24,0.000000,0.000500,0.000500,0.090000,0.090000,0.150000,0.090000,HARD,,
28,t28,Periodic,23,0.000000,0.000400,0.000800,0.100000,,,0.100000,HARD,,
29,t29,Aperiodic,9,0.000000,0.001800,0.001800,0.310000,0.310000,0.530000,0.310000,HARD,,
30,t30,Periodic,29,0.000000,0.001300,0.001300,0.040000,,,0.040000,HARD,,
31,t31,Periodic,39,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
32,t32,Periodic,31,0.000000,0.000100,0.000100,0.030000,,,0.030000,HARD,,
33,t33,Aperiodic,6,0.000000,0.005900,0.005900,0.480000,0.480000,0.820000,0.480000,HARD,,
34,t34,Periodic,14,0.000000,0.003800,0.003800,0.200000,,,0.200000,HARD,,
35,t35,Aperiodic,7,0.000000,0.017800,0.017800,0.450000,0.450000,0.750000,0.450000,HARD,,
36,t36,Aperiodic,30,0.000000,0.000900,0.000900,0.030000,0.030000,0.050000,0.030000,HARD,,
37,t37,Periodic,13,0.000000,0.001800,0.001800,0.200000,,,0.200000,HARD,,
38,t38,Aperiodic,18,0.000000,0.005300,0.005300,0.120000,0.120000,0.200000,0.120000,HARD,,
39,t39,Aperiodic,11,0.000000,0.018200,0.018200,0.240000,0.240000,0.420000,0.240000,HARD,,
40,t40,Aperiodic,2,0.000000,0.005400,0.005400,0.680000,0.680000,1.140000,0.680000,HARD,,
41,t41,Aperiodic,19,0.000000,0.000400,0.000400,0.110000,0.110000,0.190000,0.110000,HARD,,
42,t42,Periodic,38,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
43,t43,Aperiodic,22,0.000000,0.002800,0.002800,0.100000,0.100000,0.180000,0.100000,HARD,,
44,t44,Aperiodic,28,0.000000,0.002200,0.002200,0.040000,0.040000,0.080000,0.040000,HARD,,
45,t45,Aperiodic,8,0.000000,0.007800,0.007800,0.410000,0.410000,0.690000,0.410000,HARD,,
46,t46,Periodic,16,0.000000,0.003500,0.003500,0.160000,,,0.160000,HARD,,
47,t47,Aperiodic,4,0.000000,0.012300,0.012300,0.630000,0.630000,1.050000,0.630000,HARD,,
48,t48,Aperiodic,3,0.000000,0.045800,0.045800,0.630000,0.630000,1.070000,0.630000,HARD,,
49,t49,Periodic,27,0.000000,0.000300,0.000300,0.040000,,,0.040000,HARD,,
50,t50,Periodic,17,0.000000,0.000400,0.000400,0.120000,,,0.120000,HARD,,

