Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,25,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
2,t02,Periodic,24,0.000000,0.000600,0.000600,0.010000,,,0.010000,HARD,,
3,t03,Aperiodic,5,0.000000,0.004300,0.007300,0.260000,0.260000,0.440000,0.260000,HARD,,
4,t04,Periodic,23,0.000000,0.000700,0.000700,0.010000,,,0.010000,HARD,,
5,t05,Aperiodic,17,0.000000,0.001000,0.001800,0.030000,0.030000,0.050000,0.030000,HARD,,
6,t06,Periodic,15,0.000000,0.000600,0.000600,0.050000,,,0.050000,HARD,,
7,t07,Aperiodic,2,0.000000,0.033200,0.033200,0.420000,0.420000,0.720000,0.420000,HARD,,
8,t08,Periodic,22,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
9,t09,Aperiodic,14,0.000000,0.001700,0.001700,0.050000,0.050000,0.090000,0.050000,HARD,,
10,t10,Aperiodic,4,0.000000,0.066100,0.066100,0.300000,0.300000,0.500000,0.300000,HARD,,
11,t11,Aperiodic,3,0.000000,0.023500,0.023500,0.360000,0.360000,0.600000,0.360000,HARD,,
12,t12,Aperiodic,8,0.000000,0.015400,0.015400,0.150000,0.150000,0.250000,0.150000,HARD,,
13,t13,Periodic,21,0.000000,0.000100,0.000300,0.010000,,,0.010000,HARD,,
14,t14,Aperiodic,20,0.000000,0.000500,0.000500,0.010000,0.010000,0.030000,0.010000,HARD,,
15,t15,Periodic,12,0.000000,0.000700,0.001300,0.070000,,,0.070000,HARD,,
16,t16,Periodic,10,0.000000,0.004000,0.004000,0.100000,,,0.100000,HARD,,
17,t17,Aperiodic,7,0.000000,0.004400,0.007400,0.150000,0.150000,0.250000,0.150000,HARD,,
18,t18,Periodic,19,0.000000,0.000300,0.000700,0.010000,,,0.010000,HARD,,
19,t19,Periodic,18,0.000000,0.000300,0.000500,0.010000,,,0.010000,HARD,,
20,t20,Aperiodic,13,0.000000,0.000800,0.001400,0.060000,0.060000,0.100000,0.060000,HARD,,
21,t21,Aperiodic,11,0.000000,0.002400,0.002400,0.090000,0.090000,0.150000,0.090000,HARD,,
22,t22,Aperiodic,1,0.000000,0.010600,0.010600,0.470000,0.470000,0.790000,0.470000,HARD,,
23,t23,Aperiodic,6,0.000000,0.005700,0.005700,0.210000,0.210000,0.350000,0.210000,HARD,,
24,t24,Periodic,9,0.000000,0.001800,0.001800,0.100000,,,0.100000,HARD,,
25,t25,Periodic,16,0.000000,0.000100,0.000300,0.030000,,,0.030000,HARD,,

