Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,4,0.000000,0.007700,0.007700,0.360000,,,0.360000,HARD,,
2,t02,Aperiodic,3,0.000000,0.003700,0.003700,0.420000,0.420000,0.700000,0.420000,HARD,,
3,t03,Periodic,30,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
4,t04,Aperiodic,2,0.000000,0.014600,0.014600,0.510000,0.510000,0.850000,0.510000,HARD,,
5,t05,Periodic,29,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
6,t06,Periodic,28,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
7,t07,Aperiodic,11,0.000000,0.008900,0.008900,0.100000,0.100000,0.180000,0.100000,HARD,,
8,t08,Aperiodic,16,0.000000,0.003700,0.003700,0.060000,0.060000,0.100000,0.060000,HARD,,
9,t09,Periodic,18,0.000000,0.000100,0.000100,0.040000,,,0.040000,HARD,,
10,t10,Aperiodic,13,0.000000,0.001300,0.001300,0.090000,0.090000,0.150000,0.090000,HARD,,
11,t11,Aperiodic,5,0.000000,0.005500,0.005500,0.300000,0.300000,0.500000,0.300000,HARD,,
12,t12,Periodic,27,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
13,t13,Periodic,26,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
14,t14,Aperiodic,14,0.000000,0.007200,0.007200,0.080000,0.080000,0.140000,0.080000,HARD,,
15,t15,Periodic,25,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
16,t16,Periodic,15,0.000000,0.000800,0.000800,0.060000,,,0.060000,HARD,,
17,t17,Periodic,19,0.000000,0.000800,0.000800,0.030000,,,0.030000,HARD,,
18,t18,Periodic,21,0.000000,0.000400,0.000400,0.020000,,,0.020000,HARD,,
19,t19,Aperiodic,8,0.000000,0.022800,0.022800,0.170000,0.170000,0.290000,0.170000,HARD,,
20,t20,Aperiodic,20,0.000000,0.002400,0.004000,0.020000,0.020000,0.040000,0.020000,HARD,,
21,t21,Periodic,24,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
22,t22,Aperiodic,12,0.000000,0.009700,0.009700,0.090000,0.090000,0.170000,0.090000,HARD,,
23,t23,Aperiodic,1,0.000000,0.018100,0.018100,0.520000,0.520000,0.880000,0.520000,HARD,,
24,t24,Aperiodic,23,0.000000,0.000100,0.000300,0.010000,0.010000,0.030000,0.010000,HARD,,
25,t25,Periodic,7,0.000000,0.007900,0.007900,0.180000,,,0.180000,HARD,,
26,t26,Periodic,6,0.000000,0.001700,0.001700,0.210000,,,0.210000,HARD,,
27,t27,Aperiodic,17,0.000000,0.002300,0.002300,0.050000,0.050000,0.090000,0.050000,HARD,,
28,t28,Aperiodic,10,0.000000,0.003100,0.003100,0.120000,0.120000,0.220000,0.120000,HARD,,
29,t29,Aperiodic,9,0.000000,0.004300,0.004300,0.160000,0.160000,0.280000,0.160000,HARD,,
30,t30,Periodic,22,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,

