Run,countDM,numSol,ratioDM
1,34,40000,0.00084999999999999995
2,5,40000,0.00012500000000000000
3,251,40000,0.00627500000000000020
4,175,40000,0.00437500000000000042
5,0,40000,0.00000000000000000000
6,35,40000,0.00087500000000000002
7,4,40000,0.00010000000000000000
8,16,40000,0.00040000000000000002
9,2,40000,0.00005000000000000000
10,57,40000,0.00142500000000000005
11,10,40000,0.00025000000000000001
12,333,40000,0.00832500000000000080
13,8,40000,0.00020000000000000001
14,38,40000,0.00095000000000000000
15,4,40000,0.00010000000000000000
16,148,40000,0.00370000000000000016
17,59,40000,0.00147499999999999997
18,9,40000,0.00022499999999999999
19,0,40000,0.00000000000000000000
20,39,40000,0.00097499999999999996
21,11,40000,0.00027500000000000002
22,171,40000,0.00427500000000000015
23,3,40000,0.00007499999999999999
24,2,40000,0.00005000000000000000
25,0,40000,0.00000000000000000000
26,0,40000,0.00000000000000000000
27,11,40000,0.00027500000000000002
28,24,40000,0.00059999999999999995
29,0,40000,0.00000000000000000000
30,3,40000,0.00007499999999999999
31,0,40000,0.00000000000000000000
32,234,40000,0.00585000000000000017
33,125,40000,0.00312500000000000017
34,4,40000,0.00010000000000000000
35,36,40000,0.00089999999999999998
36,8,40000,0.00020000000000000001
37,47,40000,0.00117500000000000005
38,24,40000,0.00059999999999999995
39,0,40000,0.00000000000000000000
40,67,40000,0.00167500000000000006
41,0,30020,0.00000000000000000000
42,33,40000,0.00082500000000000000
43,0,40000,0.00000000000000000000
44,0,40000,0.00000000000000000000
45,1,40000,0.00002500000000000000
46,0,40000,0.00000000000000000000
47,6,40000,0.00014999999999999999
48,34,40000,0.00084999999999999995
49,14,40000,0.00035000000000000000
50,15,40000,0.00037500000000000001
