Run,countDM,numSol,ratioDM
1,0,40000,0.00000000000000000000
2,0,40000,0.00000000000000000000
3,0,40000,0.00000000000000000000
4,4,40000,0.00010000000000000000
5,0,40000,0.00000000000000000000
6,0,40000,0.00000000000000000000
7,0,40000,0.00000000000000000000
8,4,40000,0.00010000000000000000
9,2,40000,0.00005000000000000000
10,9,40000,0.00022499999999999999
11,0,40000,0.00000000000000000000
12,0,40000,0.00000000000000000000
13,1,40000,0.00002500000000000000
14,2,40000,0.00005000000000000000
15,5,40000,0.00012500000000000000
16,0,40000,0.00000000000000000000
17,1,40000,0.00002500000000000000
18,24,40000,0.00059999999999999995
19,2,40000,0.00005000000000000000
20,1,40000,0.00002500000000000000
21,0,40000,0.00000000000000000000
22,117,40000,0.00292500000000000008
23,1,40000,0.00002500000000000000
24,1,40000,0.00002500000000000000
25,9,40000,0.00022499999999999999
26,106,40000,0.00265000000000000001
27,6,40000,0.00014999999999999999
28,0,40000,0.00000000000000000000
29,0,40000,0.00000000000000000000
30,4,40000,0.00010000000000000000
31,4,40000,0.00010000000000000000
32,21,40000,0.00052499999999999997
33,25,40000,0.00062500000000000001
34,5,40000,0.00012500000000000000
35,0,40000,0.00000000000000000000
36,0,40000,0.00000000000000000000
37,40,40000,0.00100000000000000002
38,42,40000,0.00104999999999999994
39,2,40000,0.00005000000000000000
40,14,40000,0.00035000000000000000
41,5,40000,0.00012500000000000000
42,1,40000,0.00002500000000000000
43,20,40000,0.00050000000000000001
44,0,40000,0.00000000000000000000
45,20,40000,0.00050000000000000001
46,180,40000,0.00449999999999999966
47,1,40000,0.00002500000000000000
48,0,40000,0.00000000000000000000
49,0,40000,0.00000000000000000000
50,5,40000,0.00012500000000000000
