Run,countDM,numSol,ratioDM
1,0,40000,0.00000000000000000000
2,0,40000,0.00000000000000000000
3,0,40000,0.00000000000000000000
4,0,40000,0.00000000000000000000
5,0,40000,0.00000000000000000000
6,0,40000,0.00000000000000000000
7,0,40000,0.00000000000000000000
8,0,40000,0.00000000000000000000
9,0,40000,0.00000000000000000000
10,0,40000,0.00000000000000000000
11,0,40000,0.00000000000000000000
12,0,40000,0.00000000000000000000
13,0,40000,0.00000000000000000000
14,0,40000,0.00000000000000000000
15,0,40000,0.00000000000000000000
16,0,40000,0.00000000000000000000
17,0,40000,0.00000000000000000000
18,0,40000,0.00000000000000000000
19,0,40000,0.00000000000000000000
20,0,40000,0.00000000000000000000
21,0,40000,0.00000000000000000000
22,0,40000,0.00000000000000000000
23,0,40000,0.00000000000000000000
24,0,40000,0.00000000000000000000
25,0,40000,0.00000000000000000000
26,0,40000,0.00000000000000000000
27,0,40000,0.00000000000000000000
28,0,40000,0.00000000000000000000
29,0,40000,0.00000000000000000000
30,0,40000,0.00000000000000000000
31,0,40000,0.00000000000000000000
32,0,40000,0.00000000000000000000
33,0,40000,0.00000000000000000000
34,0,40000,0.00000000000000000000
35,0,40000,0.00000000000000000000
36,0,40000,0.00000000000000000000
37,0,40000,0.00000000000000000000
38,0,40000,0.00000000000000000000
39,0,40000,0.00000000000000000000
40,0,40000,0.00000000000000000000
41,0,40000,0.00000000000000000000
42,0,40000,0.00000000000000000000
43,2,40000,0.00005000000000000000
44,2,40000,0.00005000000000000000
45,0,40000,0.00000000000000000000
46,0,40000,0.00000000000000000000
47,0,40000,0.00000000000000000000
48,0,40000,0.00000000000000000000
49,0,40000,0.00000000000000000000
50,0,40000,0.00000000000000000000
