Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,25,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
2,t02,Periodic,8,0.000000,0.017500,0.017500,0.180000,,,0.180000,HARD,,
3,t03,Aperiodic,4,0.000000,0.001900,0.001900,0.310000,0.310000,0.530000,0.310000,HARD,,
4,t04,Aperiodic,12,0.000000,0.009600,0.009600,0.070000,0.070000,0.130000,0.070000,HARD,,
5,t05,Periodic,24,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
6,t06,Periodic,23,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
7,t07,Aperiodic,9,0.000000,0.009200,0.009200,0.150000,0.150000,0.250000,0.150000,HARD,,
8,t08,Periodic,22,0.000000,0.000500,0.000500,0.010000,,,0.010000,HARD,,
9,t09,Periodic,10,0.000000,0.005000,0.008400,0.140000,,,0.140000,HARD,,
10,t10,Aperiodic,5,0.000000,0.006500,0.010900,0.210000,0.210000,0.370000,0.210000,HARD,,
11,t11,Aperiodic,2,0.000000,0.008600,0.008600,0.460000,0.460000,0.780000,0.460000,HARD,,
12,t12,Periodic,21,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
13,t13,Periodic,15,0.000000,0.000600,0.000600,0.040000,,,0.040000,HARD,,
14,t14,Aperiodic,6,0.000000,0.024700,0.024700,0.200000,0.200000,0.340000,0.200000,HARD,,
15,t15,Periodic,16,0.000000,0.001100,0.001100,0.030000,,,0.030000,HARD,,
16,t16,Aperiodic,1,0.000000,0.003500,0.003500,0.610000,0.610000,1.030000,0.610000,HARD,,
17,t17,Aperiodic,11,0.000000,0.007300,0.007300,0.090000,0.090000,0.150000,0.090000,HARD,,
18,t18,Aperiodic,18,0.000000,0.000300,0.000300,0.020000,0.020000,0.040000,0.020000,HARD,,
19,t19,Aperiodic,3,0.000000,0.014800,0.014800,0.360000,0.360000,0.620000,0.360000,HARD,,
20,t20,Aperiodic,14,0.000000,0.000100,0.000100,0.040000,0.040000,0.080000,0.040000,HARD,,
21,t21,Periodic,17,0.000000,0.000600,0.000600,0.020000,,,0.020000,HARD,,
22,t22,Periodic,20,0.000000,0.000600,0.000600,0.010000,,,0.010000,HARD,,
23,t23,Periodic,19,0.000000,0.000800,0.000800,0.010000,,,0.010000,HARD,,
24,t24,Aperiodic,13,0.000000,0.000700,0.000700,0.060000,0.060000,0.120000,0.060000,HARD,,
25,t25,Aperiodic,7,0.000000,0.000400,0.000400,0.180000,0.180000,0.300000,0.180000,HARD,,

