Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,10,0.000000,0.006700,0.006700,0.100000,,,0.100000,HARD,,
2,t02,Periodic,13,0.000000,0.002300,0.002300,0.060000,,,0.060000,HARD,,
3,t03,Aperiodic,4,0.000000,0.013700,0.013700,0.210000,0.210000,0.370000,0.210000,HARD,,
4,t04,Periodic,20,0.000000,0.000100,0.000100,0.020000,,,0.020000,HARD,,
5,t05,Aperiodic,1,0.000000,0.044700,0.044700,0.330000,0.330000,0.570000,0.330000,HARD,,
6,t06,Periodic,9,0.000000,0.001900,0.001900,0.100000,,,0.100000,HARD,,
7,t07,Aperiodic,2,0.000000,0.020300,0.020300,0.300000,0.300000,0.520000,0.300000,HARD,,
8,t08,Periodic,25,0.000000,0.000100,0.000300,0.010000,,,0.010000,HARD,,
9,t09,Periodic,24,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
10,t10,Aperiodic,5,0.000000,0.004000,0.006800,0.180000,0.180000,0.320000,0.180000,HARD,,
11,t11,Periodic,16,0.000000,0.002000,0.002000,0.030000,,,0.030000,HARD,,
12,t12,Periodic,6,0.000000,0.008600,0.008600,0.150000,,,0.150000,HARD,,
13,t13,Periodic,19,0.000000,0.001500,0.001500,0.020000,,,0.020000,HARD,,
14,t14,Periodic,23,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
15,t15,Aperiodic,22,0.000000,0.001600,0.001600,0.010000,0.010000,0.030000,0.010000,HARD,,
16,t16,Aperiodic,18,0.000000,0.000300,0.000300,0.020000,0.020000,0.040000,0.020000,HARD,,
17,t17,Aperiodic,7,0.000000,0.006100,0.006100,0.140000,0.140000,0.240000,0.140000,HARD,,
18,t18,Aperiodic,14,0.000000,0.000600,0.000600,0.040000,0.040000,0.080000,0.040000,HARD,,
19,t19,Periodic,3,0.000000,0.001000,0.001000,0.270000,,,0.270000,HARD,,
20,t20,Periodic,21,0.000000,0.000600,0.000600,0.010000,,,0.010000,HARD,,
21,t21,Aperiodic,11,0.000000,0.001500,0.001500,0.090000,0.090000,0.170000,0.090000,HARD,,
22,t22,Aperiodic,8,0.000000,0.003200,0.003200,0.120000,0.120000,0.200000,0.120000,HARD,,
23,t23,Aperiodic,12,0.000000,0.001800,0.001800,0.060000,0.060000,0.100000,0.060000,HARD,,
24,t24,Aperiodic,17,0.000000,0.000600,0.000600,0.020000,0.020000,0.040000,0.020000,HARD,,
25,t25,Aperiodic,15,0.000000,0.000600,0.000600,0.030000,0.030000,0.050000,0.030000,HARD,,

