Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,15,0.000000,0.001900,0.003300,0.060000,,,0.060000,HARD,,
2,t02,Aperiodic,8,0.000000,0.024200,0.040400,0.270000,0.270000,0.450000,0.270000,HARD,,
3,t03,Aperiodic,14,0.000000,0.005900,0.005900,0.060000,0.060000,0.100000,0.060000,HARD,,
4,t04,Aperiodic,13,0.000000,0.000500,0.000500,0.060000,0.060000,0.120000,0.060000,HARD,,
5,t05,Aperiodic,5,0.000000,0.015800,0.015800,0.370000,0.370000,0.630000,0.370000,HARD,,
6,t06,Periodic,7,0.000000,0.001700,0.001700,0.300000,,,0.300000,HARD,,
7,t07,Periodic,18,0.000000,0.000500,0.000500,0.030000,,,0.030000,HARD,,
8,t08,Aperiodic,3,0.000000,0.014600,0.024400,0.540000,0.540000,0.920000,0.540000,HARD,,
9,t09,Aperiodic,17,0.000000,0.001200,0.001200,0.030000,0.030000,0.050000,0.030000,HARD,,
10,t10,Aperiodic,4,0.000000,0.005100,0.005100,0.390000,0.390000,0.650000,0.390000,HARD,,
11,t11,Aperiodic,25,0.000000,0.000300,0.000300,0.010000,0.010000,0.030000,0.010000,HARD,,
12,t12,Periodic,12,0.000000,0.001900,0.001900,0.090000,,,0.090000,HARD,,
13,t13,Periodic,24,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
14,t14,Periodic,23,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
15,t15,Aperiodic,16,0.000000,0.001000,0.001800,0.050000,0.050000,0.090000,0.050000,HARD,,
16,t16,Periodic,11,0.000000,0.004100,0.004100,0.100000,,,0.100000,HARD,,
17,t17,Periodic,22,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
18,t18,Aperiodic,1,0.000000,0.095400,0.095400,0.660000,0.660000,1.120000,0.660000,HARD,,
19,t19,Periodic,21,0.000000,0.001000,0.001000,0.010000,,,0.010000,HARD,,
20,t20,Aperiodic,6,0.000000,0.008400,0.008400,0.300000,0.300000,0.500000,0.300000,HARD,,
21,t21,Periodic,20,0.000000,0.000500,0.000500,0.010000,,,0.010000,HARD,,
22,t22,Aperiodic,2,0.000000,0.003400,0.003400,0.540000,0.540000,0.920000,0.540000,HARD,,
23,t23,Periodic,19,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
24,t24,Aperiodic,9,0.000000,0.004200,0.004200,0.150000,0.150000,0.270000,0.150000,HARD,,
25,t25,Periodic,10,0.000000,0.008800,0.008800,0.100000,,,0.100000,HARD,,

