Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,6,0.000000,0.003600,0.003600,0.150000,,,0.150000,HARD,,
2,t02,Aperiodic,25,0.000000,0.000300,0.000300,0.010000,0.010000,0.030000,0.010000,HARD,,
3,t03,Periodic,13,0.000000,0.000200,0.000200,0.040000,,,0.040000,HARD,,
4,t04,Aperiodic,24,0.000000,0.000100,0.000100,0.010000,0.010000,0.030000,0.010000,HARD,,
5,t05,Periodic,17,0.000000,0.001600,0.001600,0.030000,,,0.030000,HARD,,
6,t06,Aperiodic,11,0.000000,0.000200,0.000200,0.070000,0.070000,0.130000,0.070000,HARD,,
7,t07,Periodic,23,0.000000,0.000400,0.000400,0.010000,,,0.010000,HARD,,
8,t08,Periodic,12,0.000000,0.003900,0.006700,0.040000,,,0.040000,HARD,,
9,t09,Periodic,9,0.000000,0.002100,0.002100,0.090000,,,0.090000,HARD,,
10,t10,Periodic,16,0.000000,0.002200,0.003800,0.030000,,,0.030000,HARD,,
11,t11,Aperiodic,5,0.000000,0.006300,0.006300,0.230000,0.230000,0.390000,0.230000,HARD,,
12,t12,Periodic,22,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
13,t13,Periodic,21,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
14,t14,Periodic,20,0.000000,0.001100,0.001100,0.010000,,,0.010000,HARD,,
15,t15,Periodic,4,0.000000,0.004900,0.004900,0.240000,,,0.240000,HARD,,
16,t16,Aperiodic,19,0.000000,0.001400,0.001400,0.010000,0.010000,0.030000,0.010000,HARD,,
17,t17,Aperiodic,10,0.000000,0.003600,0.003600,0.080000,0.080000,0.140000,0.080000,HARD,,
18,t18,Aperiodic,1,0.000000,0.045900,0.045900,0.600000,0.600000,1.000000,0.600000,HARD,,
19,t19,Aperiodic,3,0.000000,0.012400,0.012400,0.370000,0.370000,0.630000,0.370000,HARD,,
20,t20,Periodic,18,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
21,t21,Aperiodic,2,0.000000,0.020300,0.020300,0.480000,0.480000,0.800000,0.480000,HARD,,
22,t22,Aperiodic,7,0.000000,0.001300,0.001300,0.120000,0.120000,0.220000,0.120000,HARD,,
23,t23,Aperiodic,8,0.000000,0.004600,0.004600,0.090000,0.090000,0.170000,0.090000,HARD,,
24,t24,Aperiodic,15,0.000000,0.000700,0.000700,0.030000,0.030000,0.050000,0.030000,HARD,,
25,t25,Aperiodic,14,0.000000,0.000900,0.000900,0.030000,0.030000,0.050000,0.030000,HARD,,

