Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,11,0.000000,0.001700,0.001700,0.050000,,,0.050000,HARD,,
2,t02,Aperiodic,3,0.000000,0.040300,0.040300,0.460000,0.460000,0.780000,0.460000,HARD,,
3,t03,Aperiodic,2,0.000000,0.001900,0.001900,0.480000,0.480000,0.800000,0.480000,HARD,,
4,t04,Periodic,25,0.000000,0.000800,0.000800,0.010000,,,0.010000,HARD,,
5,t05,Periodic,24,0.000000,0.000100,0.000300,0.010000,,,0.010000,HARD,,
6,t06,Aperiodic,5,0.000000,0.072800,0.072800,0.390000,0.390000,0.650000,0.390000,HARD,,
7,t07,Aperiodic,13,0.000000,0.001900,0.001900,0.040000,0.040000,0.080000,0.040000,HARD,,
8,t08,Periodic,6,0.000000,0.003900,0.003900,0.150000,,,0.150000,HARD,,
9,t09,Periodic,9,0.000000,0.001700,0.001700,0.080000,,,0.080000,HARD,,
10,t10,Aperiodic,7,0.000000,0.007600,0.007600,0.120000,0.120000,0.220000,0.120000,HARD,,
11,t11,Aperiodic,15,0.000000,0.000500,0.000500,0.020000,0.020000,0.040000,0.020000,HARD,,
12,t12,Aperiodic,1,0.000000,0.028200,0.028200,0.650000,0.650000,1.090000,0.650000,HARD,,
13,t13,Periodic,23,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
14,t14,Periodic,22,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
15,t15,Periodic,21,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
16,t16,Periodic,20,0.000000,0.000400,0.000400,0.010000,,,0.010000,HARD,,
17,t17,Periodic,19,0.000000,0.000500,0.000500,0.010000,,,0.010000,HARD,,
18,t18,Aperiodic,8,0.000000,0.012700,0.012700,0.100000,0.100000,0.180000,0.100000,HARD,,
19,t19,Periodic,10,0.000000,0.000400,0.000800,0.060000,,,0.060000,HARD,,
20,t20,Aperiodic,14,0.000000,0.000600,0.000600,0.020000,0.020000,0.040000,0.020000,HARD,,
21,t21,Aperiodic,18,0.000000,0.000100,0.000100,0.010000,0.010000,0.030000,0.010000,HARD,,
22,t22,Aperiodic,17,0.000000,0.001000,0.001000,0.010000,0.010000,0.030000,0.010000,HARD,,
23,t23,Aperiodic,12,0.000000,0.000100,0.000100,0.040000,0.040000,0.080000,0.040000,HARD,,
24,t24,Aperiodic,4,0.000000,0.005300,0.005300,0.390000,0.390000,0.650000,0.390000,HARD,,
25,t25,Periodic,16,0.000000,0.000700,0.000700,0.010000,,,0.010000,HARD,,

