Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,25,0.000000,0.000800,0.000800,0.010000,,,0.010000,HARD,,
2,t02,Aperiodic,10,0.000000,0.005200,0.008800,0.060000,0.060000,0.100000,0.060000,HARD,,
3,t03,Aperiodic,3,0.000000,0.004500,0.004500,0.190000,0.190000,0.330000,0.190000,HARD,,
4,t04,Periodic,24,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
5,t05,Aperiodic,4,0.000000,0.013600,0.013600,0.180000,0.180000,0.300000,0.180000,HARD,,
6,t06,Aperiodic,16,0.000000,0.000300,0.000300,0.020000,0.020000,0.040000,0.020000,HARD,,
7,t07,Aperiodic,1,0.000000,0.020900,0.020900,0.280000,0.280000,0.480000,0.280000,HARD,,
8,t08,Aperiodic,13,0.000000,0.001800,0.001800,0.030000,0.030000,0.050000,0.030000,HARD,,
9,t09,Periodic,23,0.000000,0.000500,0.000900,0.010000,,,0.010000,HARD,,
10,t10,Aperiodic,8,0.000000,0.003500,0.003500,0.070000,0.070000,0.130000,0.070000,HARD,,
11,t11,Periodic,22,0.000000,0.000400,0.000400,0.010000,,,0.010000,HARD,,
12,t12,Aperiodic,15,0.000000,0.000100,0.000300,0.020000,0.020000,0.040000,0.020000,HARD,,
13,t13,Periodic,21,0.000000,0.000600,0.000600,0.010000,,,0.010000,HARD,,
14,t14,Aperiodic,2,0.000000,0.010100,0.010100,0.270000,0.270000,0.450000,0.270000,HARD,,
15,t15,Aperiodic,9,0.000000,0.002200,0.002200,0.060000,0.060000,0.120000,0.060000,HARD,,
16,t16,Aperiodic,14,0.000000,0.001700,0.001700,0.020000,0.020000,0.040000,0.020000,HARD,,
17,t17,Periodic,20,0.000000,0.000300,0.000500,0.010000,,,0.010000,HARD,,
18,t18,Aperiodic,5,0.000000,0.010900,0.018300,0.150000,0.150000,0.250000,0.150000,HARD,,
19,t19,Periodic,19,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
20,t20,Periodic,18,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
21,t21,Periodic,7,0.000000,0.002800,0.002800,0.110000,,,0.110000,HARD,,
22,t22,Aperiodic,11,0.000000,0.000200,0.000200,0.050000,0.050000,0.090000,0.050000,HARD,,
23,t23,Periodic,12,0.000000,0.000300,0.000300,0.030000,,,0.030000,HARD,,
24,t24,Periodic,6,0.000000,0.001900,0.001900,0.120000,,,0.120000,HARD,,
25,t25,Periodic,17,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,

