Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,12,0.000000,0.000900,0.001500,0.090000,,,0.090000,HARD,,
2,t02,Periodic,25,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
3,t03,Periodic,24,0.000000,0.001000,0.001000,0.010000,,,0.010000,HARD,,
4,t04,Periodic,1,0.000000,0.003500,0.003500,0.900000,,,0.900000,HARD,,
5,t05,Aperiodic,14,0.000000,0.001300,0.001300,0.050000,0.050000,0.090000,0.050000,HARD,,
6,t06,Aperiodic,19,0.000000,0.000300,0.000300,0.020000,0.020000,0.040000,0.020000,HARD,,
7,t07,Aperiodic,16,0.000000,0.000900,0.001700,0.030000,0.030000,0.050000,0.030000,HARD,,
8,t08,Periodic,9,0.000000,0.006400,0.006400,0.180000,,,0.180000,HARD,,
9,t09,Periodic,18,0.000000,0.001100,0.001100,0.020000,,,0.020000,HARD,,
10,t10,Aperiodic,15,0.000000,0.000800,0.000800,0.030000,0.030000,0.050000,0.030000,HARD,,
11,t11,Periodic,11,0.000000,0.000700,0.000700,0.100000,,,0.100000,HARD,,
12,t12,Aperiodic,3,0.000000,0.014700,0.014700,0.500000,0.500000,0.840000,0.500000,HARD,,
13,t13,Aperiodic,13,0.000000,0.000300,0.000700,0.060000,0.060000,0.120000,0.060000,HARD,,
14,t14,Aperiodic,10,0.000000,0.000200,0.000200,0.110000,0.110000,0.190000,0.110000,HARD,,
15,t15,Aperiodic,4,0.000000,0.006200,0.006200,0.390000,0.390000,0.650000,0.390000,HARD,,
16,t16,Periodic,23,0.000000,0.000600,0.000600,0.010000,,,0.010000,HARD,,
17,t17,Periodic,22,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
18,t18,Periodic,17,0.000000,0.000100,0.000100,0.020000,,,0.020000,HARD,,
19,t19,Aperiodic,7,0.000000,0.001300,0.001300,0.270000,0.270000,0.450000,0.270000,HARD,,
20,t20,Periodic,21,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
21,t21,Aperiodic,6,0.000000,0.029300,0.029300,0.270000,0.270000,0.470000,0.270000,HARD,,
22,t22,Aperiodic,2,0.000000,0.020400,0.034200,0.510000,0.510000,0.850000,0.510000,HARD,,
23,t23,Periodic,20,0.000000,0.001100,0.001100,0.010000,,,0.010000,HARD,,
24,t24,Aperiodic,5,0.000000,0.068800,0.068800,0.280000,0.280000,0.480000,0.280000,HARD,,
25,t25,Aperiodic,8,0.000000,0.002300,0.003900,0.200000,0.200000,0.340000,0.200000,HARD,,

