Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,25,0.000000,0.000900,0.000900,0.010000,,,0.010000,HARD,,
2,t02,Aperiodic,17,0.000000,0.000200,0.000200,0.020000,0.020000,0.040000,0.020000,HARD,,
3,t03,Aperiodic,8,0.000000,0.011400,0.011400,0.080000,0.080000,0.140000,0.080000,HARD,,
4,t04,Aperiodic,10,0.000000,0.010000,0.016800,0.060000,0.060000,0.120000,0.060000,HARD,,
5,t05,Aperiodic,16,0.000000,0.002100,0.002100,0.020000,0.020000,0.040000,0.020000,HARD,,
6,t06,Aperiodic,2,0.000000,0.030600,0.030600,0.440000,0.440000,0.740000,0.440000,HARD,,
7,t07,Periodic,24,0.000000,0.000600,0.000600,0.010000,,,0.010000,HARD,,
8,t08,Periodic,23,0.000000,0.001400,0.001400,0.010000,,,0.010000,HARD,,
9,t09,Aperiodic,7,0.000000,0.024600,0.024600,0.120000,0.120000,0.220000,0.120000,HARD,,
10,t10,Aperiodic,4,0.000000,0.108500,0.180900,0.300000,0.300000,0.520000,0.300000,HARD,,
11,t11,Aperiodic,1,0.000000,0.008600,0.008600,0.600000,0.600000,1.000000,0.600000,HARD,,
12,t12,Periodic,22,0.000000,0.002400,0.002400,0.010000,,,0.010000,HARD,,
13,t13,Aperiodic,15,0.000000,0.006200,0.006200,0.020000,0.020000,0.040000,0.020000,HARD,,
14,t14,Periodic,21,0.000000,0.001000,0.001000,0.010000,,,0.010000,HARD,,
15,t15,Periodic,9,0.000000,0.014800,0.014800,0.060000,,,0.060000,HARD,,
16,t16,Periodic,20,0.000000,0.004600,0.004600,0.010000,,,0.010000,HARD,,
17,t17,Periodic,5,0.000000,0.001700,0.001700,0.160000,,,0.160000,HARD,,
18,t18,Aperiodic,6,0.000000,0.025400,0.025400,0.140000,0.140000,0.240000,0.140000,HARD,,
19,t19,Periodic,19,0.000000,0.002400,0.002400,0.010000,,,0.010000,HARD,,
20,t20,Periodic,12,0.000000,0.008100,0.008100,0.040000,,,0.040000,HARD,,
21,t21,Periodic,13,0.000000,0.013300,0.013300,0.030000,,,0.030000,HARD,,
22,t22,Aperiodic,3,0.000000,0.108800,0.108800,0.300000,0.300000,0.520000,0.300000,HARD,,
23,t23,Aperiodic,14,0.000000,0.003300,0.003300,0.020000,0.020000,0.040000,0.020000,HARD,,
24,t24,Aperiodic,11,0.000000,0.009500,0.009500,0.050000,0.050000,0.090000,0.050000,HARD,,
25,t25,Periodic,18,0.000000,0.005300,0.005300,0.010000,,,0.010000,HARD,,

