Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,9,0.000000,0.021000,0.021000,0.060000,0.060000,0.120000,0.060000,HARD,,
2,t02,Aperiodic,14,0.000000,0.011800,0.011800,0.030000,0.030000,0.050000,0.030000,HARD,,
3,t03,Aperiodic,1,0.000000,0.107400,0.107400,0.570000,0.570000,0.950000,0.570000,HARD,,
4,t04,Periodic,18,0.000000,0.002600,0.002600,0.020000,,,0.020000,HARD,,
5,t05,Periodic,13,0.000000,0.008400,0.008400,0.030000,,,0.030000,HARD,,
6,t06,Periodic,25,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
7,t07,Periodic,24,0.000000,0.002900,0.002900,0.010000,,,0.010000,HARD,,
8,t08,Aperiodic,17,0.000000,0.006500,0.006500,0.020000,0.020000,0.040000,0.020000,HARD,,
9,t09,Aperiodic,12,0.000000,0.000400,0.000400,0.030000,0.030000,0.050000,0.030000,HARD,,
10,t10,Aperiodic,11,0.000000,0.000800,0.000800,0.030000,0.030000,0.050000,0.030000,HARD,,
11,t11,Periodic,23,0.000000,0.000600,0.000600,0.010000,,,0.010000,HARD,,
12,t12,Periodic,16,0.000000,0.000300,0.000300,0.020000,,,0.020000,HARD,,
13,t13,Periodic,22,0.000000,0.000600,0.000600,0.010000,,,0.010000,HARD,,
14,t14,Aperiodic,5,0.000000,0.031100,0.031100,0.130000,0.130000,0.230000,0.130000,HARD,,
15,t15,Periodic,3,0.000000,0.035900,0.035900,0.270000,,,0.270000,HARD,,
16,t16,Aperiodic,10,0.000000,0.017400,0.029000,0.040000,0.040000,0.080000,0.040000,HARD,,
17,t17,Aperiodic,21,0.000000,0.001200,0.001200,0.010000,0.010000,0.030000,0.010000,HARD,,
18,t18,Periodic,15,0.000000,0.002900,0.002900,0.020000,,,0.020000,HARD,,
19,t19,Aperiodic,8,0.000000,0.010300,0.010300,0.070000,0.070000,0.130000,0.070000,HARD,,
20,t20,Aperiodic,2,0.000000,0.118100,0.118100,0.330000,0.330000,0.570000,0.330000,HARD,,
21,t21,Aperiodic,6,0.000000,0.062300,0.103900,0.120000,0.120000,0.220000,0.120000,HARD,,
22,t22,Aperiodic,4,0.000000,0.056300,0.056300,0.230000,0.230000,0.390000,0.230000,HARD,,
23,t23,Periodic,20,0.000000,0.001800,0.001800,0.010000,,,0.010000,HARD,,
24,t24,Periodic,19,0.000000,0.003600,0.003600,0.010000,,,0.010000,HARD,,
25,t25,Periodic,7,0.000000,0.026700,0.026700,0.100000,,,0.100000,HARD,,

