Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,7,0.000000,0.011600,0.011600,0.230000,0.230000,0.390000,0.230000,HARD,,
2,t02,Aperiodic,4,0.000000,0.006900,0.006900,0.320000,0.320000,0.540000,0.320000,HARD,,
3,t03,Periodic,10,0.000000,0.011600,0.011600,0.180000,,,0.180000,HARD,,
4,t04,Periodic,25,0.000000,0.004800,0.004800,0.010000,,,0.010000,HARD,,
5,t05,Aperiodic,8,0.000000,0.046400,0.046400,0.210000,0.210000,0.350000,0.210000,HARD,,
6,t06,Aperiodic,1,0.000000,0.077300,0.077300,0.420000,0.420000,0.720000,0.420000,HARD,,
7,t07,Periodic,24,0.000000,0.001000,0.001000,0.010000,,,0.010000,HARD,,
8,t08,Aperiodic,6,0.000000,0.043300,0.043300,0.300000,0.300000,0.520000,0.300000,HARD,,
9,t09,Aperiodic,23,0.000000,0.000800,0.000800,0.010000,0.010000,0.030000,0.010000,HARD,,
10,t10,Periodic,3,0.000000,0.148000,0.148000,0.360000,,,0.360000,HARD,,
11,t11,Aperiodic,9,0.000000,0.068000,0.068000,0.200000,0.200000,0.340000,0.200000,HARD,,
12,t12,Aperiodic,18,0.000000,0.016500,0.016500,0.030000,0.030000,0.070000,0.030000,HARD,,
13,t13,Periodic,22,0.000000,0.000600,0.001000,0.010000,,,0.010000,HARD,,
14,t14,Aperiodic,2,0.000000,0.012300,0.012300,0.410000,0.410000,0.690000,0.410000,HARD,,
15,t15,Aperiodic,12,0.000000,0.016000,0.016000,0.120000,0.120000,0.200000,0.120000,HARD,,
16,t16,Periodic,20,0.000000,0.005800,0.005800,0.020000,,,0.020000,HARD,,
17,t17,Aperiodic,11,0.000000,0.000400,0.000400,0.160000,0.160000,0.280000,0.160000,HARD,,
18,t18,Periodic,15,0.000000,0.002200,0.003800,0.060000,,,0.060000,HARD,,
19,t19,Aperiodic,5,0.000000,0.076200,0.076200,0.300000,0.300000,0.520000,0.300000,HARD,,
20,t20,Periodic,13,0.000000,0.029100,0.029100,0.100000,,,0.100000,HARD,,
21,t21,Periodic,19,0.000000,0.005500,0.005500,0.020000,,,0.020000,HARD,,
22,t22,Periodic,14,0.000000,0.027400,0.027400,0.060000,,,0.060000,HARD,,
23,t23,Periodic,17,0.000000,0.000400,0.000400,0.030000,,,0.030000,HARD,,
24,t24,Aperiodic,16,0.000000,0.016900,0.016900,0.030000,0.030000,0.070000,0.030000,HARD,,
25,t25,Periodic,21,0.000000,0.002600,0.002600,0.010000,,,0.010000,HARD,,

