Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,25,0.000000,0.007800,0.007800,0.010000,0.010000,0.030000,0.010000,HARD,,
2,t02,Aperiodic,9,0.000000,0.011300,0.011300,0.140000,0.140000,0.240000,0.140000,HARD,,
3,t03,Periodic,24,0.000000,0.002500,0.002500,0.010000,,,0.010000,HARD,,
4,t04,Aperiodic,1,0.000000,0.058200,0.058200,0.660000,0.660000,1.100000,0.660000,HARD,,
5,t05,Periodic,18,0.000000,0.001500,0.001500,0.020000,,,0.020000,HARD,,
6,t06,Aperiodic,11,0.000000,0.001500,0.001500,0.090000,0.090000,0.170000,0.090000,HARD,,
7,t07,Aperiodic,7,0.000000,0.023000,0.023000,0.210000,0.210000,0.350000,0.210000,HARD,,
8,t08,Aperiodic,6,0.000000,0.055500,0.055500,0.210000,0.210000,0.370000,0.210000,HARD,,
9,t09,Periodic,8,0.000000,0.014400,0.014400,0.200000,,,0.200000,HARD,,
10,t10,Periodic,23,0.000000,0.000500,0.000500,0.010000,,,0.010000,HARD,,
11,t11,Aperiodic,16,0.000000,0.000400,0.000400,0.030000,0.030000,0.050000,0.030000,HARD,,
12,t12,Aperiodic,14,0.000000,0.026200,0.026200,0.040000,0.040000,0.080000,0.040000,HARD,,
13,t13,Periodic,22,0.000000,0.001800,0.001800,0.010000,,,0.010000,HARD,,
14,t14,Periodic,3,0.000000,0.038500,0.038500,0.600000,,,0.600000,HARD,,
15,t15,Periodic,21,0.000000,0.004800,0.004800,0.010000,,,0.010000,HARD,,
16,t16,Aperiodic,12,0.000000,0.001900,0.001900,0.060000,0.060000,0.100000,0.060000,HARD,,
17,t17,Aperiodic,4,0.000000,0.010300,0.010300,0.540000,0.540000,0.920000,0.540000,HARD,,
18,t18,Aperiodic,10,0.000000,0.010400,0.017400,0.100000,0.100000,0.180000,0.100000,HARD,,
19,t19,Periodic,2,0.000000,0.080400,0.080400,0.600000,,,0.600000,HARD,,
20,t20,Periodic,17,0.000000,0.017600,0.017600,0.020000,,,0.020000,HARD,,
21,t21,Aperiodic,20,0.000000,0.001800,0.003000,0.010000,0.010000,0.030000,0.010000,HARD,,
22,t22,Periodic,5,0.000000,0.124700,0.124700,0.280000,,,0.280000,HARD,,
23,t23,Periodic,19,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
24,t24,Periodic,13,0.000000,0.002500,0.002500,0.040000,,,0.040000,HARD,,
25,t25,Aperiodic,15,0.000000,0.011300,0.011300,0.030000,0.030000,0.050000,0.030000,HARD,,

