Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,45,0.000000,0.000500,0.000500,0.010000,,,0.010000,HARD,,
2,t02,Aperiodic,1,0.000000,0.000900,0.000900,0.540000,0.540000,0.920000,0.540000,HARD,,
3,t03,Aperiodic,24,0.000000,0.000100,0.000100,0.040000,0.040000,0.080000,0.040000,HARD,,
4,t04,Periodic,44,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
5,t05,Aperiodic,5,0.000000,0.002400,0.002400,0.330000,0.330000,0.570000,0.330000,HARD,,
6,t06,Aperiodic,33,0.000000,0.001100,0.001100,0.020000,0.020000,0.040000,0.020000,HARD,,
7,t07,Aperiodic,18,0.000000,0.000600,0.000600,0.130000,0.130000,0.230000,0.130000,HARD,,
8,t08,Aperiodic,17,0.000000,0.007500,0.012700,0.140000,0.140000,0.240000,0.140000,HARD,,
9,t09,Aperiodic,32,0.000000,0.000300,0.000300,0.020000,0.020000,0.040000,0.020000,HARD,,
10,t10,Aperiodic,23,0.000000,0.000500,0.000500,0.050000,0.050000,0.090000,0.050000,HARD,,
11,t11,Periodic,22,0.000000,0.002300,0.002300,0.060000,,,0.060000,HARD,,
12,t12,Aperiodic,2,0.000000,0.024500,0.024500,0.530000,0.530000,0.890000,0.530000,HARD,,
13,t13,Periodic,43,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
14,t14,Aperiodic,31,0.000000,0.000200,0.000200,0.020000,0.020000,0.040000,0.020000,HARD,,
15,t15,Periodic,42,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
16,t16,Periodic,41,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
17,t17,Aperiodic,3,0.000000,0.009500,0.009500,0.460000,0.460000,0.780000,0.460000,HARD,,
18,t18,Aperiodic,27,0.000000,0.001000,0.001000,0.030000,0.030000,0.050000,0.030000,HARD,,
19,t19,Aperiodic,8,0.000000,0.015400,0.015400,0.300000,0.300000,0.500000,0.300000,HARD,,
20,t20,Aperiodic,30,0.000000,0.000800,0.000800,0.020000,0.020000,0.040000,0.020000,HARD,,
21,t21,Periodic,40,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
22,t22,Periodic,15,0.000000,0.000700,0.000700,0.210000,,,0.210000,HARD,,
23,t23,Periodic,14,0.000000,0.007900,0.007900,0.210000,,,0.210000,HARD,,
24,t24,Aperiodic,20,0.000000,0.001600,0.001600,0.100000,0.100000,0.180000,0.100000,HARD,,
25,t25,Aperiodic,4,0.000000,0.007600,0.007600,0.370000,0.370000,0.630000,0.370000,HARD,,
26,t26,Periodic,26,0.000000,0.000100,0.000100,0.030000,,,0.030000,HARD,,
27,t27,Periodic,39,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
28,t28,Aperiodic,11,0.000000,0.000400,0.000400,0.270000,0.270000,0.450000,0.270000,HARD,,
29,t29,Periodic,38,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
30,t30,Aperiodic,19,0.000000,0.001500,0.001500,0.120000,0.120000,0.220000,0.120000,HARD,,
31,t31,Periodic,7,0.000000,0.015700,0.015700,0.300000,,,0.300000,HARD,,
32,t32,Periodic,37,0.000000,0.000400,0.000400,0.010000,,,0.010000,HARD,,
33,t33,Periodic,6,0.000000,0.017800,0.017800,0.300000,,,0.300000,HARD,,
34,t34,Aperiodic,21,0.000000,0.003100,0.003100,0.090000,0.090000,0.170000,0.090000,HARD,,
35,t35,Periodic,36,0.000000,0.000100,0.000300,0.010000,,,0.010000,HARD,,
36,t36,Periodic,25,0.000000,0.000100,0.000100,0.030000,,,0.030000,HARD,,
37,t37,Periodic,29,0.000000,0.000300,0.000300,0.020000,,,0.020000,HARD,,
38,t38,Aperiodic,9,0.000000,0.008700,0.008700,0.290000,0.290000,0.490000,0.290000,HARD,,
39,t39,Periodic,35,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
40,t40,Aperiodic,28,0.000000,0.000200,0.000200,0.020000,0.020000,0.040000,0.020000,HARD,,
41,t41,Periodic,10,0.000000,0.005000,0.005000,0.280000,,,0.280000,HARD,,
42,t42,Aperiodic,13,0.000000,0.016000,0.016000,0.240000,0.240000,0.400000,0.240000,HARD,,
43,t43,Periodic,16,0.000000,0.001100,0.001100,0.140000,,,0.140000,HARD,,
44,t44,Periodic,34,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
45,t45,Aperiodic,12,0.000000,0.003500,0.003500,0.260000,0.260000,0.440000,0.260000,HARD,,

