Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,10,0.000000,0.001900,0.001900,0.160000,,,0.160000,HARD,,
2,t02,Periodic,45,0.000000,0.000500,0.000500,0.010000,,,0.010000,HARD,,
3,t03,Aperiodic,44,0.000000,0.000300,0.000700,0.010000,0.010000,0.030000,0.010000,HARD,,
4,t04,Aperiodic,36,0.000000,0.000400,0.000400,0.020000,0.020000,0.040000,0.020000,HARD,,
5,t05,Aperiodic,2,0.000000,0.008300,0.008300,0.450000,0.450000,0.770000,0.450000,HARD,,
6,t06,Aperiodic,22,0.000000,0.000300,0.000300,0.050000,0.050000,0.090000,0.050000,HARD,,
7,t07,Periodic,35,0.000000,0.001400,0.001400,0.020000,,,0.020000,HARD,,
8,t08,Periodic,14,0.000000,0.001000,0.001000,0.100000,,,0.100000,HARD,,
9,t09,Aperiodic,19,0.000000,0.001100,0.001100,0.060000,0.060000,0.120000,0.060000,HARD,,
10,t10,Periodic,43,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
11,t11,Periodic,28,0.000000,0.000300,0.000300,0.040000,,,0.040000,HARD,,
12,t12,Aperiodic,5,0.000000,0.028900,0.028900,0.370000,0.370000,0.630000,0.370000,HARD,,
13,t13,Aperiodic,4,0.000000,0.000100,0.000100,0.430000,0.430000,0.730000,0.430000,HARD,,
14,t14,Aperiodic,9,0.000000,0.000600,0.000600,0.190000,0.190000,0.330000,0.190000,HARD,,
15,t15,Aperiodic,1,0.000000,0.005000,0.005000,0.600000,0.600000,1.000000,0.600000,HARD,,
16,t16,Periodic,21,0.000000,0.000600,0.000600,0.050000,,,0.050000,HARD,,
17,t17,Periodic,27,0.000000,0.000500,0.000500,0.040000,,,0.040000,HARD,,
18,t18,Aperiodic,8,0.000000,0.000700,0.000700,0.210000,0.210000,0.350000,0.210000,HARD,,
19,t19,Periodic,26,0.000000,0.000800,0.000800,0.040000,,,0.040000,HARD,,
20,t20,Periodic,25,0.000000,0.001300,0.001300,0.040000,,,0.040000,HARD,,
21,t21,Periodic,20,0.000000,0.003500,0.003500,0.050000,,,0.050000,HARD,,
22,t22,Periodic,34,0.000000,0.000300,0.000300,0.020000,,,0.020000,HARD,,
23,t23,Aperiodic,24,0.000000,0.004100,0.004100,0.040000,0.040000,0.080000,0.040000,HARD,,
24,t24,Aperiodic,7,0.000000,0.018900,0.018900,0.210000,0.210000,0.370000,0.210000,HARD,,
25,t25,Periodic,31,0.000000,0.000900,0.000900,0.030000,,,0.030000,HARD,,
26,t26,Periodic,42,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
27,t27,Aperiodic,3,0.000000,0.005500,0.005500,0.430000,0.430000,0.730000,0.430000,HARD,,
28,t28,Periodic,41,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
29,t29,Periodic,40,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
30,t30,Aperiodic,13,0.000000,0.001300,0.001300,0.120000,0.120000,0.200000,0.120000,HARD,,
31,t31,Aperiodic,15,0.000000,0.000900,0.000900,0.070000,0.070000,0.130000,0.070000,HARD,,
32,t32,Periodic,30,0.000000,0.000600,0.000600,0.030000,,,0.030000,HARD,,
33,t33,Periodic,39,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
34,t34,Aperiodic,18,0.000000,0.000300,0.000700,0.060000,0.060000,0.100000,0.060000,HARD,,
35,t35,Periodic,6,0.000000,0.001200,0.001200,0.320000,,,0.320000,HARD,,
36,t36,Periodic,23,0.000000,0.000100,0.000100,0.040000,,,0.040000,HARD,,
37,t37,Periodic,38,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
38,t38,Periodic,33,0.000000,0.000100,0.000100,0.020000,,,0.020000,HARD,,
39,t39,Aperiodic,11,0.000000,0.002300,0.002300,0.130000,0.130000,0.230000,0.130000,HARD,,
40,t40,Aperiodic,29,0.000000,0.001500,0.001500,0.030000,0.030000,0.050000,0.030000,HARD,,
41,t41,Aperiodic,32,0.000000,0.000300,0.000300,0.020000,0.020000,0.040000,0.020000,HARD,,
42,t42,Aperiodic,12,0.000000,0.002900,0.002900,0.120000,0.120000,0.200000,0.120000,HARD,,
43,t43,Aperiodic,17,0.000000,0.001200,0.001200,0.060000,0.060000,0.100000,0.060000,HARD,,
44,t44,Aperiodic,16,0.000000,0.001100,0.001100,0.060000,0.060000,0.100000,0.060000,HARD,,
45,t45,Aperiodic,37,0.000000,0.000100,0.000100,0.010000,0.010000,0.030000,0.010000,HARD,,

