Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,25,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
2,t02,Aperiodic,7,0.000000,0.041200,0.041200,0.200000,0.200000,0.340000,0.200000,HARD,,
3,t03,Aperiodic,6,0.000000,0.006800,0.006800,0.200000,0.200000,0.340000,0.200000,HARD,,
4,t04,Periodic,24,0.000000,0.000700,0.000700,0.010000,,,0.010000,HARD,,
5,t05,Periodic,23,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
6,t06,Aperiodic,11,0.000000,0.000100,0.000100,0.090000,0.090000,0.150000,0.090000,HARD,,
7,t07,Periodic,22,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
8,t08,Aperiodic,10,0.000000,0.004000,0.004000,0.130000,0.130000,0.230000,0.130000,HARD,,
9,t09,Aperiodic,13,0.000000,0.001000,0.001000,0.060000,0.060000,0.120000,0.060000,HARD,,
10,t10,Aperiodic,4,0.000000,0.004300,0.004300,0.260000,0.260000,0.440000,0.260000,HARD,,
11,t11,Periodic,8,0.000000,0.002300,0.002300,0.150000,,,0.150000,HARD,,
12,t12,Aperiodic,3,0.000000,0.022000,0.022000,0.270000,0.270000,0.470000,0.270000,HARD,,
13,t13,Periodic,21,0.000000,0.000200,0.000400,0.010000,,,0.010000,HARD,,
14,t14,Periodic,1,0.000000,0.019200,0.019200,0.440000,,,0.440000,HARD,,
15,t15,Aperiodic,15,0.000000,0.001600,0.001600,0.030000,0.030000,0.050000,0.030000,HARD,,
16,t16,Aperiodic,9,0.000000,0.011200,0.011200,0.130000,0.130000,0.230000,0.130000,HARD,,
17,t17,Periodic,20,0.000000,0.000300,0.000500,0.010000,,,0.010000,HARD,,
18,t18,Periodic,19,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
19,t19,Aperiodic,18,0.000000,0.000200,0.000200,0.010000,0.010000,0.030000,0.010000,HARD,,
20,t20,Aperiodic,14,0.000000,0.000700,0.000700,0.030000,0.030000,0.070000,0.030000,HARD,,
21,t21,Periodic,17,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
22,t22,Aperiodic,2,0.000000,0.061500,0.061500,0.330000,0.330000,0.550000,0.330000,HARD,,
23,t23,Periodic,5,0.000000,0.000900,0.000900,0.200000,,,0.200000,HARD,,
24,t24,Aperiodic,12,0.000000,0.001500,0.001500,0.080000,0.080000,0.140000,0.080000,HARD,,
25,t25,Periodic,16,0.000000,0.000500,0.000500,0.010000,,,0.010000,HARD,,

