Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,4,0.000000,0.000200,0.000200,0.600000,,,0.600000,HARD,,
2,t02,Aperiodic,9,0.000000,0.029500,0.029500,0.140000,0.140000,0.240000,0.140000,HARD,,
3,t03,Periodic,1,0.000000,0.015500,0.015500,1.000000,,,1.000000,HARD,,
4,t04,Aperiodic,3,0.000000,0.052000,0.052000,0.610000,0.610000,1.030000,0.610000,HARD,,
5,t05,Periodic,19,0.000000,0.000700,0.001300,0.020000,,,0.020000,HARD,,
6,t06,Aperiodic,18,0.000000,0.000100,0.000100,0.020000,0.020000,0.040000,0.020000,HARD,,
7,t07,Aperiodic,25,0.000000,0.000300,0.000300,0.010000,0.010000,0.030000,0.010000,HARD,,
8,t08,Periodic,15,0.000000,0.000800,0.000800,0.040000,,,0.040000,HARD,,
9,t09,Aperiodic,16,0.000000,0.000500,0.000500,0.030000,0.030000,0.070000,0.030000,HARD,,
10,t10,Periodic,24,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
11,t11,Aperiodic,6,0.000000,0.006000,0.010200,0.540000,0.540000,0.900000,0.540000,HARD,,
12,t12,Periodic,23,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
13,t13,Aperiodic,8,0.000000,0.001900,0.001900,0.150000,0.150000,0.270000,0.150000,HARD,,
14,t14,Periodic,17,0.000000,0.000700,0.000700,0.020000,,,0.020000,HARD,,
15,t15,Aperiodic,22,0.000000,0.001300,0.001300,0.010000,0.010000,0.030000,0.010000,HARD,,
16,t16,Periodic,21,0.000000,0.000700,0.000700,0.010000,,,0.010000,HARD,,
17,t17,Aperiodic,11,0.000000,0.011900,0.011900,0.120000,0.120000,0.220000,0.120000,HARD,,
18,t18,Aperiodic,13,0.000000,0.003200,0.003200,0.070000,0.070000,0.130000,0.070000,HARD,,
19,t19,Periodic,20,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
20,t20,Aperiodic,10,0.000000,0.006700,0.006700,0.130000,0.130000,0.230000,0.130000,HARD,,
21,t21,Aperiodic,5,0.000000,0.081400,0.081400,0.560000,0.560000,0.940000,0.560000,HARD,,
22,t22,Periodic,14,0.000000,0.000800,0.000800,0.040000,,,0.040000,HARD,,
23,t23,Periodic,2,0.000000,0.003300,0.003300,0.660000,,,0.660000,HARD,,
24,t24,Aperiodic,7,0.000000,0.003900,0.003900,0.420000,0.420000,0.720000,0.420000,HARD,,
25,t25,Periodic,12,0.000000,0.002500,0.002500,0.100000,,,0.100000,HARD,,

