Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,9,0.000000,0.004500,0.004500,0.180000,0.180000,0.300000,0.180000,HARD,,
2,t02,Aperiodic,2,0.000000,0.016500,0.016500,0.460000,0.460000,0.780000,0.460000,HARD,,
3,t03,Periodic,25,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
4,t04,Aperiodic,17,0.000000,0.004000,0.004000,0.020000,0.020000,0.040000,0.020000,HARD,,
5,t05,Periodic,24,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
6,t06,Aperiodic,1,0.000000,0.029000,0.048400,0.490000,0.490000,0.830000,0.490000,HARD,,
7,t07,Periodic,16,0.000000,0.000600,0.000600,0.020000,,,0.020000,HARD,,
8,t08,Periodic,10,0.000000,0.009800,0.009800,0.120000,,,0.120000,HARD,,
9,t09,Periodic,23,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
10,t10,Aperiodic,8,0.000000,0.002700,0.002700,0.180000,0.180000,0.320000,0.180000,HARD,,
11,t11,Periodic,22,0.000000,0.000400,0.000400,0.010000,,,0.010000,HARD,,
12,t12,Periodic,21,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
13,t13,Aperiodic,7,0.000000,0.038600,0.038600,0.280000,0.280000,0.480000,0.280000,HARD,,
14,t14,Aperiodic,20,0.000000,0.000200,0.000200,0.010000,0.010000,0.030000,0.010000,HARD,,
15,t15,Aperiodic,5,0.000000,0.004500,0.004500,0.310000,0.310000,0.530000,0.310000,HARD,,
16,t16,Periodic,14,0.000000,0.001500,0.002500,0.030000,,,0.030000,HARD,,
17,t17,Aperiodic,4,0.000000,0.012100,0.012100,0.360000,0.360000,0.600000,0.360000,HARD,,
18,t18,Aperiodic,3,0.000000,0.003900,0.003900,0.380000,0.380000,0.640000,0.380000,HARD,,
19,t19,Periodic,19,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
20,t20,Periodic,15,0.000000,0.000400,0.000400,0.020000,,,0.020000,HARD,,
21,t21,Periodic,18,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
22,t22,Aperiodic,11,0.000000,0.011400,0.011400,0.100000,0.100000,0.180000,0.100000,HARD,,
23,t23,Aperiodic,13,0.000000,0.000600,0.000600,0.030000,0.030000,0.070000,0.030000,HARD,,
24,t24,Periodic,6,0.000000,0.017400,0.017400,0.290000,,,0.290000,HARD,,
25,t25,Aperiodic,12,0.000000,0.000200,0.000200,0.090000,0.090000,0.150000,0.090000,HARD,,

