Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,1,0.000000,0.038500,0.038500,0.590000,0.590000,0.990000,0.590000,HARD,,
2,t02,Aperiodic,13,0.000000,0.001800,0.003200,0.040000,0.040000,0.080000,0.040000,HARD,,
3,t03,Aperiodic,5,0.000000,0.008100,0.008100,0.150000,0.150000,0.250000,0.150000,HARD,,
4,t04,Aperiodic,6,0.000000,0.003900,0.003900,0.140000,0.140000,0.240000,0.140000,HARD,,
5,t05,Periodic,20,0.000000,0.002000,0.002000,0.030000,,,0.030000,HARD,,
6,t06,Aperiodic,19,0.000000,0.003600,0.003600,0.030000,0.030000,0.070000,0.030000,HARD,,
7,t07,Aperiodic,7,0.000000,0.010600,0.010600,0.120000,0.120000,0.200000,0.120000,HARD,,
8,t08,Aperiodic,24,0.000000,0.001400,0.001400,0.020000,0.020000,0.040000,0.020000,HARD,,
9,t09,Periodic,12,0.000000,0.000600,0.000600,0.060000,,,0.060000,HARD,,
10,t10,Periodic,18,0.000000,0.000400,0.000400,0.030000,,,0.030000,HARD,,
11,t11,Aperiodic,3,0.000000,0.000800,0.000800,0.290000,0.290000,0.490000,0.290000,HARD,,
12,t12,Periodic,9,0.000000,0.003800,0.003800,0.090000,,,0.090000,HARD,,
13,t13,Aperiodic,8,0.000000,0.003300,0.003300,0.100000,0.100000,0.180000,0.100000,HARD,,
14,t14,Periodic,23,0.000000,0.000400,0.000400,0.020000,,,0.020000,HARD,,
15,t15,Periodic,25,0.000000,0.000900,0.000900,0.010000,,,0.010000,HARD,,
16,t16,Periodic,2,0.000000,0.004400,0.004400,0.330000,,,0.330000,HARD,,
17,t17,Periodic,17,0.000000,0.001300,0.001300,0.030000,,,0.030000,HARD,,
18,t18,Periodic,22,0.000000,0.000200,0.000200,0.020000,,,0.020000,HARD,,
19,t19,Aperiodic,4,0.000000,0.018300,0.018300,0.180000,0.180000,0.320000,0.180000,HARD,,
20,t20,Aperiodic,10,0.000000,0.003100,0.003100,0.070000,0.070000,0.130000,0.070000,HARD,,
21,t21,Periodic,16,0.000000,0.000800,0.000800,0.030000,,,0.030000,HARD,,
22,t22,Aperiodic,11,0.000000,0.000600,0.001200,0.060000,0.060000,0.100000,0.060000,HARD,,
23,t23,Periodic,15,0.000000,0.000400,0.000400,0.030000,,,0.030000,HARD,,
24,t24,Periodic,21,0.000000,0.001000,0.001000,0.020000,,,0.020000,HARD,,
25,t25,Aperiodic,14,0.000000,0.001000,0.001000,0.030000,0.030000,0.070000,0.030000,HARD,,

