Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,23,0.000000,0.001700,0.001700,0.030000,0.030000,0.050000,0.030000,HARD,,
2,t02,Aperiodic,22,0.000000,0.001800,0.001800,0.030000,0.030000,0.070000,0.030000,HARD,,
3,t03,Periodic,11,0.000000,0.004600,0.004600,0.120000,,,0.120000,HARD,,
4,t04,Periodic,18,0.000000,0.000300,0.000300,0.040000,,,0.040000,HARD,,
5,t05,Aperiodic,13,0.000000,0.007400,0.007400,0.110000,0.110000,0.190000,0.110000,HARD,,
6,t06,Periodic,3,0.000000,0.003100,0.003100,0.280000,,,0.280000,HARD,,
7,t07,Aperiodic,1,0.000000,0.014900,0.014900,0.330000,0.330000,0.550000,0.330000,HARD,,
8,t08,Periodic,21,0.000000,0.000100,0.000100,0.030000,,,0.030000,HARD,,
9,t09,Periodic,10,0.000000,0.005400,0.005400,0.120000,,,0.120000,HARD,,
10,t10,Periodic,6,0.000000,0.005900,0.005900,0.210000,,,0.210000,HARD,,
11,t11,Aperiodic,20,0.000000,0.001300,0.002300,0.030000,0.030000,0.050000,0.030000,HARD,,
12,t12,Periodic,2,0.000000,0.018700,0.031300,0.300000,,,0.300000,HARD,,
13,t13,Aperiodic,15,0.000000,0.004500,0.004500,0.060000,0.060000,0.120000,0.060000,HARD,,
14,t14,Aperiodic,12,0.000000,0.007600,0.012800,0.110000,0.110000,0.190000,0.110000,HARD,,
15,t15,Periodic,9,0.000000,0.004900,0.008300,0.140000,,,0.140000,HARD,,
16,t16,Periodic,25,0.000000,0.001200,0.001200,0.010000,,,0.010000,HARD,,
17,t17,Aperiodic,17,0.000000,0.002500,0.004300,0.040000,0.040000,0.080000,0.040000,HARD,,
18,t18,Aperiodic,4,0.000000,0.006500,0.006500,0.270000,0.270000,0.470000,0.270000,HARD,,
19,t19,Aperiodic,16,0.000000,0.000300,0.000300,0.050000,0.050000,0.090000,0.050000,HARD,,
20,t20,Periodic,14,0.000000,0.000200,0.000200,0.060000,,,0.060000,HARD,,
21,t21,Aperiodic,5,0.000000,0.005500,0.005500,0.260000,0.260000,0.440000,0.260000,HARD,,
22,t22,Periodic,24,0.000000,0.000600,0.001000,0.010000,,,0.010000,HARD,,
23,t23,Aperiodic,19,0.000000,0.000600,0.001000,0.030000,0.030000,0.070000,0.030000,HARD,,
24,t24,Periodic,7,0.000000,0.000100,0.000100,0.200000,,,0.200000,HARD,,
25,t25,Aperiodic,8,0.000000,0.000900,0.000900,0.170000,0.170000,0.290000,0.170000,HARD,,

