Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,2,0.000000,0.019600,0.019600,0.480000,0.480000,0.820000,0.480000,HARD,,
2,t02,Aperiodic,8,0.000000,0.000300,0.000300,0.110000,0.110000,0.190000,0.110000,HARD,,
3,t03,Aperiodic,1,0.000000,0.040700,0.040700,0.580000,0.580000,0.980000,0.580000,HARD,,
4,t04,Periodic,5,0.000000,0.000200,0.000200,0.300000,,,0.300000,HARD,,
5,t05,Periodic,25,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
6,t06,Aperiodic,3,0.000000,0.018600,0.031200,0.380000,0.380000,0.640000,0.380000,HARD,,
7,t07,Periodic,24,0.000000,0.000800,0.000800,0.010000,,,0.010000,HARD,,
8,t08,Periodic,7,0.000000,0.000600,0.001200,0.210000,,,0.210000,HARD,,
9,t09,Periodic,23,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
10,t10,Periodic,17,0.000000,0.000900,0.000900,0.020000,,,0.020000,HARD,,
11,t11,Aperiodic,16,0.000000,0.000400,0.000400,0.020000,0.020000,0.040000,0.020000,HARD,,
12,t12,Aperiodic,9,0.000000,0.006800,0.006800,0.070000,0.070000,0.130000,0.070000,HARD,,
13,t13,Periodic,14,0.000000,0.000700,0.001300,0.030000,,,0.030000,HARD,,
14,t14,Periodic,13,0.000000,0.000600,0.000600,0.030000,,,0.030000,HARD,,
15,t15,Aperiodic,4,0.000000,0.073200,0.073200,0.370000,0.370000,0.630000,0.370000,HARD,,
16,t16,Periodic,22,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
17,t17,Aperiodic,11,0.000000,0.000100,0.000100,0.060000,0.060000,0.100000,0.060000,HARD,,
18,t18,Aperiodic,21,0.000000,0.001400,0.001400,0.010000,0.010000,0.030000,0.010000,HARD,,
19,t19,Aperiodic,15,0.000000,0.000800,0.000800,0.020000,0.020000,0.040000,0.020000,HARD,,
20,t20,Periodic,12,0.000000,0.000800,0.001400,0.030000,,,0.030000,HARD,,
21,t21,Aperiodic,6,0.000000,0.001800,0.001800,0.210000,0.210000,0.350000,0.210000,HARD,,
22,t22,Periodic,20,0.000000,0.000400,0.000400,0.010000,,,0.010000,HARD,,
23,t23,Periodic,10,0.000000,0.002400,0.004000,0.060000,,,0.060000,HARD,,
24,t24,Aperiodic,19,0.000000,0.000300,0.000700,0.010000,0.010000,0.030000,0.010000,HARD,,
25,t25,Aperiodic,18,0.000000,0.000600,0.001200,0.010000,0.010000,0.030000,0.010000,HARD,,

