Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,11,0.000000,0.001000,0.001000,0.050000,0.050000,0.090000,0.050000,HARD,,
2,t02,Periodic,7,0.000000,0.000200,0.000200,0.100000,,,0.100000,HARD,,
3,t03,Periodic,4,0.000000,0.014200,0.014200,0.220000,,,0.220000,HARD,,
4,t04,Periodic,25,0.000000,0.000600,0.000600,0.010000,,,0.010000,HARD,,
5,t05,Aperiodic,10,0.000000,0.000600,0.001200,0.050000,0.050000,0.090000,0.050000,HARD,,
6,t06,Aperiodic,8,0.000000,0.000900,0.000900,0.070000,0.070000,0.130000,0.070000,HARD,,
7,t07,Aperiodic,13,0.000000,0.001600,0.001600,0.030000,0.030000,0.050000,0.030000,HARD,,
8,t08,Aperiodic,5,0.000000,0.013500,0.013500,0.180000,0.180000,0.300000,0.180000,HARD,,
9,t09,Periodic,24,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
10,t10,Periodic,16,0.000000,0.000100,0.000100,0.020000,,,0.020000,HARD,,
11,t11,Aperiodic,12,0.000000,0.001000,0.001000,0.030000,0.030000,0.050000,0.030000,HARD,,
12,t12,Periodic,15,0.000000,0.000300,0.000300,0.020000,,,0.020000,HARD,,
13,t13,Aperiodic,6,0.000000,0.013700,0.022900,0.110000,0.110000,0.190000,0.110000,HARD,,
14,t14,Aperiodic,3,0.000000,0.017100,0.017100,0.380000,0.380000,0.640000,0.380000,HARD,,
15,t15,Periodic,23,0.000000,0.000700,0.000700,0.010000,,,0.010000,HARD,,
16,t16,Periodic,9,0.000000,0.002000,0.002000,0.050000,,,0.050000,HARD,,
17,t17,Aperiodic,1,0.000000,0.031800,0.031800,0.690000,0.690000,1.150000,0.690000,HARD,,
18,t18,Periodic,22,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
19,t19,Aperiodic,2,0.000000,0.027400,0.027400,0.490000,0.490000,0.830000,0.490000,HARD,,
20,t20,Aperiodic,14,0.000000,0.000100,0.000100,0.020000,0.020000,0.040000,0.020000,HARD,,
21,t21,Aperiodic,21,0.000000,0.000500,0.000500,0.010000,0.010000,0.030000,0.010000,HARD,,
22,t22,Aperiodic,20,0.000000,0.001900,0.001900,0.010000,0.010000,0.030000,0.010000,HARD,,
23,t23,Periodic,19,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
24,t24,Periodic,18,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
25,t25,Periodic,17,0.000000,0.000500,0.000500,0.010000,,,0.010000,HARD,,

