Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,11,0.000000,0.000800,0.000800,0.040000,0.040000,0.080000,0.040000,HARD,,
2,t02,Aperiodic,17,0.000000,0.000200,0.000200,0.030000,0.030000,0.050000,0.030000,HARD,,
3,t03,Periodic,25,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
4,t04,Aperiodic,4,0.000000,0.000800,0.000800,0.100000,0.100000,0.180000,0.100000,HARD,,
5,t05,Periodic,24,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
6,t06,Aperiodic,10,0.000000,0.003200,0.003200,0.040000,0.040000,0.080000,0.040000,HARD,,
7,t07,Periodic,8,0.000000,0.000400,0.000400,0.050000,,,0.050000,HARD,,
8,t08,Periodic,23,0.000000,0.000500,0.000500,0.010000,,,0.010000,HARD,,
9,t09,Aperiodic,16,0.000000,0.000400,0.000400,0.030000,0.030000,0.050000,0.030000,HARD,,
10,t10,Periodic,22,0.000000,0.000900,0.000900,0.010000,,,0.010000,HARD,,
11,t11,Periodic,21,0.000000,0.000600,0.000600,0.010000,,,0.010000,HARD,,
12,t12,Periodic,1,0.000000,0.034300,0.034300,0.360000,,,0.360000,HARD,,
13,t13,Periodic,20,0.000000,0.000700,0.000700,0.010000,,,0.010000,HARD,,
14,t14,Periodic,9,0.000000,0.002700,0.004700,0.040000,,,0.040000,HARD,,
15,t15,Aperiodic,7,0.000000,0.004600,0.004600,0.060000,0.060000,0.100000,0.060000,HARD,,
16,t16,Periodic,15,0.000000,0.000800,0.000800,0.030000,,,0.030000,HARD,,
17,t17,Aperiodic,19,0.000000,0.000200,0.000200,0.010000,0.010000,0.030000,0.010000,HARD,,
18,t18,Aperiodic,6,0.000000,0.001700,0.001700,0.060000,0.060000,0.100000,0.060000,HARD,,
19,t19,Aperiodic,14,0.000000,0.000200,0.000200,0.030000,0.030000,0.050000,0.030000,HARD,,
20,t20,Periodic,13,0.000000,0.002300,0.002300,0.030000,,,0.030000,HARD,,
21,t21,Aperiodic,3,0.000000,0.001000,0.001000,0.270000,0.270000,0.470000,0.270000,HARD,,
22,t22,Aperiodic,18,0.000000,0.000100,0.000100,0.010000,0.010000,0.030000,0.010000,HARD,,
23,t23,Periodic,12,0.000000,0.001400,0.002400,0.030000,,,0.030000,HARD,,
24,t24,Aperiodic,2,0.000000,0.011600,0.011600,0.290000,0.290000,0.490000,0.290000,HARD,,
25,t25,Aperiodic,5,0.000000,0.002900,0.002900,0.090000,0.090000,0.150000,0.090000,HARD,,

