Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,25,0.000000,0.001000,0.001000,0.010000,,,0.010000,HARD,,
2,t02,Periodic,14,0.000000,0.011400,0.011400,0.050000,,,0.050000,HARD,,
3,t03,Aperiodic,9,0.000000,0.036100,0.036100,0.100000,0.100000,0.180000,0.100000,HARD,,
4,t04,Aperiodic,18,0.000000,0.006300,0.006300,0.030000,0.030000,0.070000,0.030000,HARD,,
5,t05,Aperiodic,21,0.000000,0.004700,0.004700,0.020000,0.020000,0.040000,0.020000,HARD,,
6,t06,Periodic,1,0.000000,0.026800,0.026800,0.720000,,,0.720000,HARD,,
7,t07,Aperiodic,24,0.000000,0.001200,0.001200,0.010000,0.010000,0.030000,0.010000,HARD,,
8,t08,Aperiodic,7,0.000000,0.005300,0.005300,0.120000,0.120000,0.200000,0.120000,HARD,,
9,t09,Aperiodic,17,0.000000,0.002300,0.002300,0.030000,0.030000,0.070000,0.030000,HARD,,
10,t10,Periodic,5,0.000000,0.095400,0.095400,0.400000,,,0.400000,HARD,,
11,t11,Aperiodic,13,0.000000,0.001900,0.001900,0.060000,0.060000,0.120000,0.060000,HARD,,
12,t12,Periodic,23,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
13,t13,Aperiodic,12,0.000000,0.000600,0.000600,0.060000,0.060000,0.100000,0.060000,HARD,,
14,t14,Aperiodic,3,0.000000,0.068500,0.114300,0.430000,0.430000,0.730000,0.430000,HARD,,
15,t15,Periodic,8,0.000000,0.008800,0.008800,0.100000,,,0.100000,HARD,,
16,t16,Aperiodic,6,0.000000,0.000500,0.000500,0.240000,0.240000,0.400000,0.240000,HARD,,
17,t17,Periodic,20,0.000000,0.000500,0.000500,0.020000,,,0.020000,HARD,,
18,t18,Aperiodic,4,0.000000,0.074600,0.074600,0.400000,0.400000,0.680000,0.400000,HARD,,
19,t19,Aperiodic,15,0.000000,0.017000,0.017000,0.040000,0.040000,0.080000,0.040000,HARD,,
20,t20,Aperiodic,2,0.000000,0.253900,0.253900,0.570000,0.570000,0.950000,0.570000,HARD,,
21,t21,Periodic,16,0.000000,0.021100,0.021100,0.030000,,,0.030000,HARD,,
22,t22,Periodic,10,0.000000,0.000300,0.000500,0.080000,,,0.080000,HARD,,
23,t23,Periodic,22,0.000000,0.004000,0.004000,0.010000,,,0.010000,HARD,,
24,t24,Periodic,19,0.000000,0.001100,0.001100,0.020000,,,0.020000,HARD,,
25,t25,Periodic,11,0.000000,0.003500,0.003500,0.060000,,,0.060000,HARD,,

