Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,25,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
2,t02,Aperiodic,4,0.000000,0.021700,0.021700,0.330000,0.330000,0.550000,0.330000,HARD,,
3,t03,Periodic,13,0.000000,0.007800,0.013200,0.080000,,,0.080000,HARD,,
4,t04,Periodic,17,0.000000,0.016800,0.016800,0.030000,,,0.030000,HARD,,
5,t05,Aperiodic,2,0.000000,0.056700,0.056700,0.570000,0.570000,0.950000,0.570000,HARD,,
6,t06,Periodic,24,0.000000,0.002200,0.002200,0.010000,,,0.010000,HARD,,
7,t07,Aperiodic,23,0.000000,0.000100,0.000100,0.010000,0.010000,0.030000,0.010000,HARD,,
8,t08,Periodic,22,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
9,t09,Periodic,21,0.000000,0.001500,0.001500,0.010000,,,0.010000,HARD,,
10,t10,Aperiodic,6,0.000000,0.035800,0.035800,0.270000,0.270000,0.450000,0.270000,HARD,,
11,t11,Aperiodic,11,0.000000,0.063000,0.063000,0.100000,0.100000,0.180000,0.100000,HARD,,
12,t12,Aperiodic,20,0.000000,0.006100,0.006100,0.010000,0.010000,0.030000,0.010000,HARD,,
13,t13,Periodic,19,0.000000,0.000800,0.000800,0.010000,,,0.010000,HARD,,
14,t14,Periodic,12,0.000000,0.019000,0.019000,0.090000,,,0.090000,HARD,,
15,t15,Periodic,16,0.000000,0.005400,0.009200,0.030000,,,0.030000,HARD,,
16,t16,Aperiodic,18,0.000000,0.000500,0.000500,0.010000,0.010000,0.030000,0.010000,HARD,,
17,t17,Periodic,10,0.000000,0.004700,0.004700,0.120000,,,0.120000,HARD,,
18,t18,Aperiodic,8,0.000000,0.028700,0.028700,0.240000,0.240000,0.400000,0.240000,HARD,,
19,t19,Periodic,15,0.000000,0.005200,0.005200,0.030000,,,0.030000,HARD,,
20,t20,Aperiodic,5,0.000000,0.006500,0.006500,0.300000,0.300000,0.520000,0.300000,HARD,,
21,t21,Aperiodic,7,0.000000,0.022100,0.022100,0.240000,0.240000,0.400000,0.240000,HARD,,
22,t22,Aperiodic,3,0.000000,0.123700,0.123700,0.490000,0.490000,0.830000,0.490000,HARD,,
23,t23,Periodic,14,0.000000,0.007400,0.007400,0.030000,,,0.030000,HARD,,
24,t24,Aperiodic,9,0.000000,0.002900,0.002900,0.180000,0.180000,0.300000,0.180000,HARD,,
25,t25,Aperiodic,1,0.000000,0.103300,0.103300,0.620000,0.620000,1.040000,0.620000,HARD,,

