Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,25,0.000000,0.000700,0.000700,0.010000,,,0.010000,HARD,,
2,t02,Aperiodic,16,0.000000,0.002100,0.002100,0.030000,0.030000,0.070000,0.030000,HARD,,
3,t03,Aperiodic,24,0.000000,0.004500,0.004500,0.010000,0.010000,0.030000,0.010000,HARD,,
4,t04,Aperiodic,14,0.000000,0.005700,0.005700,0.060000,0.060000,0.120000,0.060000,HARD,,
5,t05,Aperiodic,13,0.000000,0.005100,0.005100,0.060000,0.060000,0.100000,0.060000,HARD,,
6,t06,Aperiodic,12,0.000000,0.018300,0.018300,0.060000,0.060000,0.120000,0.060000,HARD,,
7,t07,Aperiodic,8,0.000000,0.036900,0.036900,0.120000,0.120000,0.200000,0.120000,HARD,,
8,t08,Periodic,23,0.000000,0.000900,0.001500,0.010000,,,0.010000,HARD,,
9,t09,Periodic,15,0.000000,0.000100,0.000100,0.030000,,,0.030000,HARD,,
10,t10,Periodic,11,0.000000,0.010200,0.010200,0.060000,,,0.060000,HARD,,
11,t11,Periodic,22,0.000000,0.000600,0.000600,0.010000,,,0.010000,HARD,,
12,t12,Aperiodic,4,0.000000,0.023700,0.023700,0.250000,0.250000,0.430000,0.250000,HARD,,
13,t13,Periodic,9,0.000000,0.013700,0.013700,0.100000,,,0.100000,HARD,,
14,t14,Periodic,18,0.000000,0.006200,0.006200,0.020000,,,0.020000,HARD,,
15,t15,Aperiodic,3,0.000000,0.157400,0.262400,0.370000,0.370000,0.630000,0.370000,HARD,,
16,t16,Periodic,6,0.000000,0.032200,0.032200,0.160000,,,0.160000,HARD,,
17,t17,Periodic,21,0.000000,0.002800,0.002800,0.010000,,,0.010000,HARD,,
18,t18,Periodic,20,0.000000,0.002700,0.002700,0.010000,,,0.010000,HARD,,
19,t19,Aperiodic,17,0.000000,0.001700,0.001700,0.020000,0.020000,0.040000,0.020000,HARD,,
20,t20,Aperiodic,7,0.000000,0.029600,0.029600,0.120000,0.120000,0.220000,0.120000,HARD,,
21,t21,Aperiodic,1,0.000000,0.067400,0.067400,0.600000,0.600000,1.000000,0.600000,HARD,,
22,t22,Aperiodic,2,0.000000,0.107200,0.107200,0.370000,0.370000,0.630000,0.370000,HARD,,
23,t23,Aperiodic,5,0.000000,0.015800,0.015800,0.240000,0.240000,0.420000,0.240000,HARD,,
24,t24,Periodic,10,0.000000,0.001900,0.001900,0.060000,,,0.060000,HARD,,
25,t25,Periodic,19,0.000000,0.000400,0.000400,0.010000,,,0.010000,HARD,,

