Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,4,0.000000,0.042600,0.042600,0.390000,0.390000,0.650000,0.390000,HARD,,
2,t02,Aperiodic,2,0.000000,0.003600,0.003600,0.470000,0.470000,0.790000,0.470000,HARD,,
3,t03,Aperiodic,6,0.000000,0.011700,0.011700,0.250000,0.250000,0.430000,0.250000,HARD,,
4,t04,Aperiodic,12,0.000000,0.000400,0.000400,0.060000,0.060000,0.120000,0.060000,HARD,,
5,t05,Periodic,25,0.000000,0.000600,0.000600,0.010000,,,0.010000,HARD,,
6,t06,Periodic,24,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
7,t07,Periodic,19,0.000000,0.001400,0.001400,0.020000,,,0.020000,HARD,,
8,t08,Periodic,13,0.000000,0.001100,0.001100,0.050000,,,0.050000,HARD,,
9,t09,Aperiodic,15,0.000000,0.001200,0.001200,0.030000,0.030000,0.070000,0.030000,HARD,,
10,t10,Aperiodic,3,0.000000,0.015300,0.025700,0.390000,0.390000,0.670000,0.390000,HARD,,
11,t11,Periodic,5,0.000000,0.002200,0.002200,0.330000,,,0.330000,HARD,,
12,t12,Periodic,18,0.000000,0.000100,0.000100,0.020000,,,0.020000,HARD,,
13,t13,Periodic,17,0.000000,0.000200,0.000200,0.020000,,,0.020000,HARD,,
14,t14,Periodic,23,0.000000,0.000500,0.000500,0.010000,,,0.010000,HARD,,
15,t15,Aperiodic,8,0.000000,0.024600,0.024600,0.200000,0.200000,0.340000,0.200000,HARD,,
16,t16,Aperiodic,7,0.000000,0.016400,0.016400,0.240000,0.240000,0.400000,0.240000,HARD,,
17,t17,Aperiodic,9,0.000000,0.009500,0.009500,0.180000,0.180000,0.320000,0.180000,HARD,,
18,t18,Periodic,22,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
19,t19,Aperiodic,11,0.000000,0.001900,0.001900,0.060000,0.060000,0.100000,0.060000,HARD,,
20,t20,Aperiodic,16,0.000000,0.001200,0.002000,0.020000,0.020000,0.040000,0.020000,HARD,,
21,t21,Periodic,21,0.000000,0.000400,0.000400,0.010000,,,0.010000,HARD,,
22,t22,Periodic,10,0.000000,0.012100,0.012100,0.110000,,,0.110000,HARD,,
23,t23,Aperiodic,14,0.000000,0.000600,0.000600,0.040000,0.040000,0.080000,0.040000,HARD,,
24,t24,Periodic,20,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
25,t25,Aperiodic,1,0.000000,0.020100,0.020100,0.590000,0.590000,0.990000,0.590000,HARD,,

