Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,25,0.000000,0.001200,0.001200,0.010000,,,0.010000,HARD,,
2,t02,Aperiodic,18,0.000000,0.003800,0.003800,0.020000,0.020000,0.040000,0.020000,HARD,,
3,t03,Aperiodic,7,0.000000,0.004100,0.004100,0.170000,0.170000,0.290000,0.170000,HARD,,
4,t04,Periodic,12,0.000000,0.000800,0.001400,0.080000,,,0.080000,HARD,,
5,t05,Periodic,24,0.000000,0.002100,0.003700,0.010000,,,0.010000,HARD,,
6,t06,Periodic,23,0.000000,0.001500,0.001500,0.010000,,,0.010000,HARD,,
7,t07,Periodic,14,0.000000,0.001400,0.001400,0.040000,,,0.040000,HARD,,
8,t08,Periodic,5,0.000000,0.016600,0.016600,0.280000,,,0.280000,HARD,,
9,t09,Aperiodic,1,0.000000,0.174800,0.174800,0.700000,0.700000,1.180000,0.700000,HARD,,
10,t10,Aperiodic,6,0.000000,0.030100,0.030100,0.210000,0.210000,0.370000,0.210000,HARD,,
11,t11,Aperiodic,11,0.000000,0.017500,0.017500,0.090000,0.090000,0.150000,0.090000,HARD,,
12,t12,Periodic,22,0.000000,0.002500,0.002500,0.010000,,,0.010000,HARD,,
13,t13,Aperiodic,2,0.000000,0.044300,0.044300,0.680000,0.680000,1.140000,0.680000,HARD,,
14,t14,Periodic,21,0.000000,0.000600,0.000600,0.010000,,,0.010000,HARD,,
15,t15,Aperiodic,10,0.000000,0.009800,0.009800,0.090000,0.090000,0.150000,0.090000,HARD,,
16,t16,Periodic,20,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
17,t17,Aperiodic,3,0.000000,0.103800,0.103800,0.500000,0.500000,0.840000,0.500000,HARD,,
18,t18,Periodic,13,0.000000,0.009800,0.009800,0.060000,,,0.060000,HARD,,
19,t19,Periodic,17,0.000000,0.000100,0.000100,0.020000,,,0.020000,HARD,,
20,t20,Periodic,19,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
21,t21,Aperiodic,16,0.000000,0.003400,0.003400,0.020000,0.020000,0.040000,0.020000,HARD,,
22,t22,Aperiodic,15,0.000000,0.010400,0.010400,0.020000,0.020000,0.040000,0.020000,HARD,,
23,t23,Aperiodic,8,0.000000,0.003800,0.003800,0.130000,0.130000,0.230000,0.130000,HARD,,
24,t24,Aperiodic,4,0.000000,0.024600,0.024600,0.320000,0.320000,0.540000,0.320000,HARD,,
25,t25,Aperiodic,9,0.000000,0.015900,0.015900,0.100000,0.100000,0.180000,0.100000,HARD,,

