Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,25,0.000000,0.002400,0.002400,0.010000,,,0.010000,HARD,,
2,t02,Periodic,24,0.000000,0.000700,0.000700,0.010000,,,0.010000,HARD,,
3,t03,Aperiodic,6,0.000000,0.049000,0.049000,0.300000,0.300000,0.500000,0.300000,HARD,,
4,t04,Aperiodic,3,0.000000,0.167200,0.167200,0.450000,0.450000,0.750000,0.450000,HARD,,
5,t05,Periodic,23,0.000000,0.001300,0.001300,0.010000,,,0.010000,HARD,,
6,t06,Periodic,22,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
7,t07,Periodic,21,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
8,t08,Aperiodic,5,0.000000,0.019300,0.019300,0.330000,0.330000,0.550000,0.330000,HARD,,
9,t09,Aperiodic,7,0.000000,0.069900,0.069900,0.270000,0.270000,0.470000,0.270000,HARD,,
10,t10,Periodic,2,0.000000,0.021100,0.021100,0.520000,,,0.520000,HARD,,
11,t11,Periodic,20,0.000000,0.001000,0.001000,0.010000,,,0.010000,HARD,,
12,t12,Aperiodic,19,0.000000,0.005100,0.005100,0.010000,0.010000,0.030000,0.010000,HARD,,
13,t13,Periodic,11,0.000000,0.001100,0.001100,0.050000,,,0.050000,HARD,,
14,t14,Aperiodic,18,0.000000,0.000400,0.000400,0.010000,0.010000,0.030000,0.010000,HARD,,
15,t15,Aperiodic,17,0.000000,0.002000,0.003400,0.010000,0.010000,0.030000,0.010000,HARD,,
16,t16,Aperiodic,16,0.000000,0.002400,0.002400,0.010000,0.010000,0.030000,0.010000,HARD,,
17,t17,Periodic,15,0.000000,0.001200,0.002200,0.010000,,,0.010000,HARD,,
18,t18,Aperiodic,13,0.000000,0.008100,0.008100,0.040000,0.040000,0.080000,0.040000,HARD,,
19,t19,Aperiodic,10,0.000000,0.012300,0.012300,0.070000,0.070000,0.130000,0.070000,HARD,,
20,t20,Periodic,14,0.000000,0.001500,0.001500,0.010000,,,0.010000,HARD,,
21,t21,Periodic,12,0.000000,0.000100,0.000100,0.040000,,,0.040000,HARD,,
22,t22,Aperiodic,9,0.000000,0.015000,0.015000,0.090000,0.090000,0.170000,0.090000,HARD,,
23,t23,Aperiodic,8,0.000000,0.021400,0.021400,0.120000,0.120000,0.220000,0.120000,HARD,,
24,t24,Periodic,1,0.000000,0.027200,0.027200,0.520000,,,0.520000,HARD,,
25,t25,Aperiodic,4,0.000000,0.020600,0.020600,0.360000,0.360000,0.600000,0.360000,HARD,,

