Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Periodic,25,0.000000,0.001500,0.001500,0.010000,,,0.010000,HARD,,
2,t02,Aperiodic,14,0.000000,0.005000,0.005000,0.040000,0.040000,0.080000,0.040000,HARD,,
3,t03,Aperiodic,6,0.000000,0.060100,0.060100,0.190000,0.190000,0.330000,0.190000,HARD,,
4,t04,Aperiodic,18,0.000000,0.005100,0.005100,0.030000,0.030000,0.050000,0.030000,HARD,,
5,t05,Aperiodic,3,0.000000,0.050800,0.050800,0.460000,0.460000,0.780000,0.460000,HARD,,
6,t06,Aperiodic,11,0.000000,0.010800,0.010800,0.060000,0.060000,0.100000,0.060000,HARD,,
7,t07,Periodic,24,0.000000,0.000300,0.000300,0.010000,,,0.010000,HARD,,
8,t08,Periodic,9,0.000000,0.001900,0.001900,0.080000,,,0.080000,HARD,,
9,t09,Periodic,17,0.000000,0.003500,0.003500,0.030000,,,0.030000,HARD,,
10,t10,Aperiodic,23,0.000000,0.000900,0.001500,0.010000,0.010000,0.030000,0.010000,HARD,,
11,t11,Aperiodic,13,0.000000,0.001100,0.001100,0.040000,0.040000,0.080000,0.040000,HARD,,
12,t12,Aperiodic,8,0.000000,0.021600,0.021600,0.100000,0.100000,0.180000,0.100000,HARD,,
13,t13,Periodic,1,0.000000,0.346800,0.346800,0.840000,,,0.840000,HARD,,
14,t14,Aperiodic,16,0.000000,0.005100,0.005100,0.030000,0.030000,0.070000,0.030000,HARD,,
15,t15,Aperiodic,15,0.000000,0.002800,0.002800,0.030000,0.030000,0.070000,0.030000,HARD,,
16,t16,Periodic,22,0.000000,0.000800,0.000800,0.010000,,,0.010000,HARD,,
17,t17,Periodic,12,0.000000,0.003300,0.005700,0.040000,,,0.040000,HARD,,
18,t18,Aperiodic,2,0.000000,0.004600,0.004600,0.510000,0.510000,0.850000,0.510000,HARD,,
19,t19,Periodic,21,0.000000,0.001700,0.001700,0.010000,,,0.010000,HARD,,
20,t20,Aperiodic,4,0.000000,0.030800,0.030800,0.380000,0.380000,0.640000,0.380000,HARD,,
21,t21,Aperiodic,10,0.000000,0.015200,0.015200,0.060000,0.060000,0.120000,0.060000,HARD,,
22,t22,Periodic,20,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
23,t23,Periodic,5,0.000000,0.013100,0.013100,0.210000,,,0.210000,HARD,,
24,t24,Periodic,19,0.000000,0.001800,0.001800,0.010000,,,0.010000,HARD,,
25,t25,Periodic,7,0.000000,0.007100,0.007100,0.120000,,,0.120000,HARD,,

