Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,1,0.000000,0.333900,0.333900,0.630000,0.630000,1.050000,0.630000,HARD,,
2,t02,Aperiodic,17,0.000000,0.005600,0.005600,0.040000,0.040000,0.080000,0.040000,HARD,,
3,t03,Aperiodic,5,0.000000,0.076200,0.076200,0.270000,0.270000,0.470000,0.270000,HARD,,
4,t04,Periodic,20,0.000000,0.006300,0.006300,0.030000,,,0.030000,HARD,,
5,t05,Periodic,19,0.000000,0.004800,0.004800,0.030000,,,0.030000,HARD,,
6,t06,Periodic,16,0.000000,0.015900,0.015900,0.040000,,,0.040000,HARD,,
7,t07,Aperiodic,18,0.000000,0.003500,0.005900,0.030000,0.030000,0.050000,0.030000,HARD,,
8,t08,Periodic,25,0.000000,0.006600,0.006600,0.010000,,,0.010000,HARD,,
9,t09,Periodic,24,0.000000,0.005200,0.005200,0.010000,,,0.010000,HARD,,
10,t10,Aperiodic,3,0.000000,0.010200,0.010200,0.280000,0.280000,0.480000,0.280000,HARD,,
11,t11,Aperiodic,21,0.000000,0.002900,0.002900,0.020000,0.020000,0.040000,0.020000,HARD,,
12,t12,Periodic,23,0.000000,0.000500,0.000500,0.010000,,,0.010000,HARD,,
13,t13,Aperiodic,9,0.000000,0.063700,0.063700,0.150000,0.150000,0.270000,0.150000,HARD,,
14,t14,Aperiodic,11,0.000000,0.021100,0.021100,0.090000,0.090000,0.150000,0.090000,HARD,,
15,t15,Periodic,15,0.000000,0.029400,0.029400,0.060000,,,0.060000,HARD,,
16,t16,Aperiodic,4,0.000000,0.053000,0.053000,0.270000,0.270000,0.450000,0.270000,HARD,,
17,t17,Periodic,7,0.000000,0.073800,0.123200,0.160000,,,0.160000,HARD,,
18,t18,Aperiodic,6,0.000000,0.019400,0.019400,0.190000,0.190000,0.330000,0.190000,HARD,,
19,t19,Periodic,13,0.000000,0.040700,0.040700,0.070000,,,0.070000,HARD,,
20,t20,Aperiodic,14,0.000000,0.008600,0.008600,0.060000,0.060000,0.100000,0.060000,HARD,,
21,t21,Periodic,12,0.000000,0.015400,0.015400,0.080000,,,0.080000,HARD,,
22,t22,Aperiodic,8,0.000000,0.097100,0.097100,0.150000,0.150000,0.250000,0.150000,HARD,,
23,t23,Periodic,22,0.000000,0.000100,0.000100,0.010000,,,0.010000,HARD,,
24,t24,Aperiodic,2,0.000000,0.001200,0.001200,0.330000,0.330000,0.550000,0.330000,HARD,,
25,t25,Periodic,10,0.000000,0.022500,0.022500,0.120000,,,0.120000,HARD,,

