Task ID, Task Name,Task Type,Task Priority,Offset,Duration min,Duration max,Task Period (ms),Minimum interarrival-time (ms),Maximum Interarrival time,Task Deadline, Deadline Type, Dependencies, Triggers
1,t01,Aperiodic,14,0.000000,0.012700,0.012700,0.020000,0.020000,0.040000,0.020000,HARD,,
2,t02,Periodic,25,0.000000,0.000200,0.000200,0.010000,,,0.010000,HARD,,
3,t03,Aperiodic,24,0.000000,0.007500,0.007500,0.010000,0.010000,0.030000,0.010000,HARD,,
4,t04,Aperiodic,1,0.000000,0.004000,0.004000,0.660000,0.660000,1.120000,0.660000,HARD,,
5,t05,Periodic,3,0.000000,0.019900,0.019900,0.150000,,,0.150000,HARD,,
6,t06,Periodic,23,0.000000,0.002300,0.002300,0.010000,,,0.010000,HARD,,
7,t07,Aperiodic,13,0.000000,0.002600,0.002600,0.020000,0.020000,0.040000,0.020000,HARD,,
8,t08,Periodic,6,0.000000,0.006300,0.006300,0.080000,,,0.080000,HARD,,
9,t09,Aperiodic,7,0.000000,0.024100,0.024100,0.060000,0.060000,0.100000,0.060000,HARD,,
10,t10,Periodic,22,0.000000,0.002700,0.002700,0.010000,,,0.010000,HARD,,
11,t11,Periodic,21,0.000000,0.003600,0.003600,0.010000,,,0.010000,HARD,,
12,t12,Periodic,20,0.000000,0.001000,0.001000,0.010000,,,0.010000,HARD,,
13,t13,Aperiodic,9,0.000000,0.011000,0.018400,0.050000,0.050000,0.090000,0.050000,HARD,,
14,t14,Aperiodic,8,0.000000,0.002800,0.002800,0.050000,0.050000,0.090000,0.050000,HARD,,
15,t15,Aperiodic,12,0.000000,0.010500,0.010500,0.020000,0.020000,0.040000,0.020000,HARD,,
16,t16,Periodic,19,0.000000,0.000900,0.000900,0.010000,,,0.010000,HARD,,
17,t17,Periodic,2,0.000000,0.040000,0.040000,0.360000,,,0.360000,HARD,,
18,t18,Aperiodic,10,0.000000,0.017500,0.017500,0.030000,0.030000,0.070000,0.030000,HARD,,
19,t19,Aperiodic,5,0.000000,0.029900,0.029900,0.080000,0.080000,0.140000,0.080000,HARD,,
20,t20,Periodic,18,0.000000,0.009200,0.009200,0.010000,,,0.010000,HARD,,
21,t21,Periodic,17,0.000000,0.003600,0.003600,0.010000,,,0.010000,HARD,,
22,t22,Periodic,16,0.000000,0.004000,0.006800,0.010000,,,0.010000,HARD,,
23,t23,Aperiodic,15,0.000000,0.004800,0.004800,0.010000,0.010000,0.030000,0.010000,HARD,,
24,t24,Aperiodic,11,0.000000,0.006500,0.006500,0.020000,0.020000,0.040000,0.020000,HARD,,
25,t25,Aperiodic,4,0.000000,0.034100,0.034100,0.110000,0.110000,0.190000,0.110000,HARD,,

